,oversampling_ratio,step_size,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19,repeat20,repeat21,repeat22,repeat23,repeat24,repeat25,repeat26,repeat27,repeat28,repeat29,repeat30,repeat31,repeat32,repeat33,repeat34,repeat35,repeat36,repeat37,repeat38,repeat39,repeat40,repeat41,repeat42,repeat43,repeat44,repeat45,repeat46,repeat47,repeat48,repeat49
10,1.1,,0.25710269808769226,0.2408311814069748,0.23868265748023987,0.18083548545837402,0.1547795534133911,0.3074367940425873,0.20690834522247314,0.16396036744117737,0.26941147446632385,0.2298380583524704,0.2630132734775543,0.27611666917800903,0.17643295228481293,0.2962813377380371,0.23653480410575867,0.22690722346305847,0.2032701075077057,0.20362849533557892,0.2795041799545288,0.19423100352287292,0.1827087104320526,0.22948753833770752,0.3383437395095825,0.2808932960033417,0.21957050263881683,0.24994051456451416,0.26726770401000977,0.2704472839832306,0.2345406711101532,0.287527471780777,0.27955442667007446,0.31107985973358154,0.13032449781894684,0.21826761960983276,0.24991461634635925,0.22818298637866974,0.19835317134857178,0.27821916341781616,0.27259156107902527,0.2534271776676178,0.13420340418815613,0.2518804669380188,0.2322913110256195,0.17334775626659393,0.30147165060043335,0.24265918135643005,0.26778334379196167,0.3148682415485382,0.29854869842529297,0.28454142808914185
11,1.1999999,,0.25986626744270325,0.1417570859193802,0.29814669489860535,0.33288899064064026,0.2367478758096695,0.2696705758571625,0.3215559422969818,0.2782803177833557,0.33286410570144653,0.29385533928871155,0.2884882986545563,0.36252033710479736,0.037656519562006,0.1189124584197998,0.28765469789505005,0.2871602177619934,0.3050634562969208,0.2573167383670807,0.30494681000709534,0.2621791362762451,0.29411184787750244,0.3298938572406769,0.2566564679145813,0.3330707550048828,0.3129386603832245,0.2794913053512573,0.2620677649974823,0.3302745521068573,0.33457010984420776,0.3027304708957672,0.3483065068721771,0.2609303295612335,0.36609336733818054,0.22379310429096222,0.3240487575531006,0.29903921484947205,0.3009869456291199,0.3348981440067291,0.145894855260849,0.22001934051513672,0.17401747405529022,0.28510981798171997,0.24944603443145752,0.3575633466243744,0.1957816779613495,0.19958460330963135,0.2788541615009308,0.28615912795066833,0.3376035988330841,0.2846333086490631
12,1.3,,0.32631489634513855,0.2976725697517395,0.34168753027915955,0.3612091839313507,0.335306316614151,0.3854339122772217,0.3452761471271515,0.3070777952671051,0.3432120680809021,0.3486596643924713,0.36561235785484314,0.3674255311489105,0.3565964698791504,0.24025718867778778,0.3762321174144745,0.3449908494949341,0.3505105674266815,0.3415428102016449,0.247005432844162,0.2642013728618622,0.22721463441848755,0.23793788254261017,0.3643224239349365,0.3753434121608734,0.2793135643005371,0.2845238149166107,0.3867601454257965,0.37935101985931396,0.1482110172510147,0.3268401324748993,0.36484798789024353,0.3639850318431854,0.24066662788391113,0.14759773015975952,0.3663291931152344,0.3666320741176605,0.3680702745914459,0.3532479405403137,0.3372463285923004,0.35720157623291016,0.36813974380493164,0.23553471267223358,0.34356123208999634,0.3061159551143646,0.3704179525375366,0.3341577649116516,0.34549596905708313,0.3146354556083679,0.3824637234210968,0.3272181749343872
13,1.4,,0.3814379870891571,0.3846362233161926,0.39869892597198486,0.37185198068618774,0.419962078332901,0.33281227946281433,0.3668919503688812,0.42905375361442566,0.4085104763507843,0.37457725405693054,0.38816189765930176,0.42792123556137085,0.39519691467285156,0.3413357138633728,0.4122118055820465,0.36165323853492737,0.4143763482570648,0.429523766040802,0.4070107042789459,0.3812256455421448,0.3760819733142853,0.38880881667137146,0.39462047815322876,0.3946203887462616,0.40565237402915955,0.3719096779823303,0.3434293866157532,0.2967687249183655,0.3046403229236603,0.36263787746429443,0.23904070258140564,0.385886013507843,0.3804038465023041,0.43463632464408875,0.37319251894950867,0.31379732489585876,0.3799472153186798,0.40755391120910645,0.4385814666748047,0.39768341183662415,0.28572168946266174,0.3360866606235504,0.35429662466049194,0.41429492831230164,0.4403627812862396,0.40734368562698364,0.27815669775009155,0.39397138357162476,0.3875211179256439,0.36446791887283325
14,1.5,,0.4434884786605835,0.4363017678260803,0.41321295499801636,0.4381219744682312,0.420342355966568,0.4234163165092468,0.4272342920303345,0.4172605276107788,0.44363993406295776,0.4527374505996704,0.4541931450366974,0.44609102606773376,0.3949432373046875,0.39398354291915894,0.41875457763671875,0.3838365972042084,0.4379308819770813,0.4074366092681885,0.40248265862464905,0.4211920499801636,0.42629626393318176,0.38537585735321045,0.4344579577445984,0.4445483982563019,0.3197838366031647,0.34694474935531616,0.42369604110717773,0.3973013162612915,0.3640066385269165,0.4337432384490967,0.43182024359703064,0.4886329472064972,0.44297125935554504,0.40788665413856506,0.42462942004203796,0.44053202867507935,0.4409993886947632,0.4497431516647339,0.4433281421661377,0.41692113876342773,0.44588151574134827,0.38914263248443604,0.43071407079696655,0.37507474422454834,0.42997094988822937,0.207411989569664,0.4126218855381012,0.4343683123588562,0.4088423550128937,0.3599666953086853
15,1.6,,0.4702703356742859,0.44936323165893555,0.47451287508010864,0.4167328178882599,0.4050191342830658,0.4490891993045807,0.4536694884300232,0.4804636836051941,0.4305059611797333,0.46447452902793884,0.4131448268890381,0.4114460051059723,0.44334328174591064,0.45112013816833496,0.462790846824646,0.46361204981803894,0.4747503995895386,0.46452683210372925,0.4558286964893341,0.47771885991096497,0.48389068245887756,0.4873042106628418,0.47011733055114746,0.486385315656662,0.45599955320358276,0.46436312794685364,0.4653128981590271,0.4709837734699249,0.4538472890853882,0.4612296223640442,0.4824572801589966,0.4688658118247986,0.4018350839614868,0.46159642934799194,0.4594409167766571,0.46911412477493286,0.41639474034309387,0.38081735372543335,0.4509563148021698,0.47527721524238586,0.4837428033351898,0.4350357949733734,0.454707533121109,0.46511951088905334,0.44595932960510254,0.44764575362205505,0.4770068824291229,0.45694541931152344,0.3532474935054779,0.44506093859672546
16,1.7,,0.48363009095191956,0.5158064365386963,0.5068501830101013,0.49583467841148376,0.4727855622768402,0.5008524656295776,0.49669989943504333,0.476796954870224,0.49180635809898376,0.5072893500328064,0.48000776767730713,0.47760218381881714,0.4997272789478302,0.5010828971862793,0.4750763773918152,0.49179425835609436,0.5075438022613525,0.46258869767189026,0.4900871515274048,0.5199849605560303,0.49085357785224915,0.47942379117012024,0.5059853792190552,0.47124338150024414,0.5054221153259277,0.518779993057251,0.4769816994667053,0.5096729397773743,0.5092120170593262,0.47976362705230713,0.49907398223876953,0.4926101267337799,0.4922640919685364,0.46796536445617676,0.5020655989646912,0.48362523317337036,0.4995768368244171,0.4945392310619354,0.47909367084503174,0.5122717022895813,0.4700736403465271,0.5043164491653442,0.49923694133758545,0.5139684677124023,0.5079249143600464,0.48323142528533936,0.48459556698799133,0.45089998841285706,0.48597973585128784,0.49005889892578125
17,1.8000001,,0.5248839259147644,0.549931526184082,0.5121190547943115,0.50566166639328,0.5227541923522949,0.5280130505561829,0.5209935307502747,0.5148862600326538,0.5382559299468994,0.5139942765235901,0.5122691988945007,0.5497182011604309,0.5327556729316711,0.5503485202789307,0.5113587379455566,0.5394652485847473,0.5153371095657349,0.5266057252883911,0.5405255556106567,0.5113255381584167,0.5164071321487427,0.5021732449531555,0.548268735408783,0.5272727608680725,0.5106868743896484,0.5196323990821838,0.5282037258148193,0.49562329053878784,0.5157353281974792,0.5176511406898499,0.534196138381958,0.5133218169212341,0.5037212371826172,0.5190057158470154,0.5221444368362427,0.5352504253387451,0.5411254167556763,0.5489930510520935,0.5405182242393494,0.5313882827758789,0.5213716626167297,0.5098665952682495,0.529671311378479,0.5401661992073059,0.479119211435318,0.5285581350326538,0.5088537931442261,0.5249592065811157,0.5299516916275024,0.49922284483909607
18,1.9000001,,0.5385044813156128,0.5584362149238586,0.574292778968811,0.5474879741668701,0.5580140948295593,0.5798019170761108,0.5586862564086914,0.5580662488937378,0.5579902529716492,0.5612126588821411,0.541627824306488,0.5223952531814575,0.5513523817062378,0.5493290424346924,0.5534107685089111,0.5430206060409546,0.5618272423744202,0.5504008531570435,0.5577332377433777,0.5558943748474121,0.5506433248519897,0.5747631788253784,0.561450719833374,0.5604972839355469,0.555226743221283,0.5597886443138123,0.551598846912384,0.5698930025100708,0.5392813086509705,0.5755416750907898,0.5246748924255371,0.5409244298934937,0.5202370285987854,0.5820620656013489,0.5384971499443054,0.550991952419281,0.5408684015274048,0.5485804677009583,0.543984055519104,0.5593582987785339,0.5319727659225464,0.5341206192970276,0.564336895942688,0.5723078846931458,0.5530990958213806,0.5174903273582458,0.5405793786048889,0.5537499785423279,0.556248128414154,0.5727542638778687
19,2.0,,0.586994469165802,0.6007931232452393,0.5952130556106567,0.5740960240364075,0.5885013937950134,0.5776689052581787,0.5735812783241272,0.5596738457679749,0.5544789433479309,0.5876922607421875,0.5509332418441772,0.5703970789909363,0.5716720223426819,0.567410945892334,0.5762522220611572,0.573290228843689,0.5771987438201904,0.5843634009361267,0.554519772529602,0.5863226652145386,0.5714720487594604,0.5585618615150452,0.5849958658218384,0.5655579566955566,0.5871922969818115,0.5751206278800964,0.5643876194953918,0.5596039891242981,0.5526430606842041,0.5847235918045044,0.5605201721191406,0.5673457384109497,0.5697745084762573,0.5892402529716492,0.5693262815475464,0.5850719213485718,0.5720767974853516,0.5835196375846863,0.5688630938529968,0.569419264793396,0.5746391415596008,0.5872511267662048,0.5768731236457825,0.5690135359764099,0.5860213041305542,0.5621931552886963,0.5791929364204407,0.5948915481567383,0.5659472346305847,0.5413427948951721
