,oversampling_ratio,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19,repeat20,repeat21,repeat22,repeat23,repeat24,repeat25,repeat26,repeat27,repeat28,repeat29,repeat30,repeat31,repeat32,repeat33,repeat34,repeat35,repeat36,repeat37,repeat38,repeat39,repeat40,repeat41,repeat42,repeat43,repeat44,repeat45,repeat46,repeat47,repeat48,repeat49,repeat50,repeat51,repeat52,repeat53,repeat54,repeat55,repeat56,repeat57,repeat58,repeat59,repeat60,repeat61,repeat62,repeat63,repeat64,repeat65,repeat66,repeat67,repeat68,repeat69,repeat70,repeat71,repeat72,repeat73,repeat74,repeat75,repeat76,repeat77,repeat78,repeat79,repeat80,repeat81,repeat82,repeat83,repeat84,repeat85,repeat86,repeat87,repeat88,repeat89,repeat90,repeat91,repeat92,repeat93,repeat94,repeat95,repeat96,repeat97,repeat98,repeat99
0,2.0284665,0.011577836237847805,0.028168929740786552,0.04248414933681488,0.019127892330288887,0.036256272345781326,0.03720846027135849,0.03738963231444359,0.02196122519671917,0.022171327844262123,0.037015046924352646,0.027612050995230675,0.04990311339497566,0.03637561947107315,0.0335078164935112,0.02554345689713955,0.03446449339389801,0.04022084176540375,0.0345434844493866,0.03545936197042465,0.03300728648900986,0.03848656266927719,0.029974306002259254,0.03635849431157112,0.04102493077516556,0.03712150827050209,0.04136660322546959,0.039956800639629364,0.03618869185447693,0.020846828818321228,0.02927706576883793,0.034121450036764145,0.035110585391521454,0.028064506128430367,0.04173615947365761,0.037386998534202576,0.03446197509765625,0.03411151096224785,0.04070563614368439,0.027673793956637383,0.03488243743777275,0.0410042442381382,0.03599436208605766,0.03030966967344284,0.02976532280445099,0.0346631295979023,0.03973928838968277,0.03900245577096939,0.03789237141609192,0.03774039074778557,0.03253769502043724,0.03416350483894348,0.027758611366152763,0.04832226037979126,0.03492758050560951,0.026467755436897278,0.043888483196496964,0.02741090953350067,0.04007645323872566,0.038603462278842926,0.0430300347507,0.03636950999498367,0.0506526418030262,0.04035644233226776,0.03823840245604515,0.03950661048293114,0.035518139600753784,0.03734228014945984,0.04039467126131058,0.03774796053767204,0.06060823053121567,0.038179315626621246,0.03740048035979271,0.05006299167871475,0.03986797109246254,0.02922106347978115,0.04069187864661217,0.032956089824438095,0.045747749507427216,0.02636176533997059,0.033822834491729736,0.04139464721083641,0.03716430068016052,0.05109437555074692,0.03691155090928078,0.034053873270750046,0.03403761237859726,0.03886726126074791,0.03308061882853508,0.027492396533489227,0.03687886893749237,0.02736492082476616,0.045562561601400375,0.03692298009991646,0.0342690646648407,0.034026216715574265,0.03093162178993225,0.03709699958562851,0.03532756119966507,0.027184855192899704,0.03552717715501785
1,2.0864198,0.038568928837776184,0.0329805351793766,0.03704739734530449,0.04094672203063965,0.03952997550368309,0.03744532912969589,0.008109530434012413,0.05333389341831207,0.01485410612076521,0.039157334715127945,0.03870777785778046,0.029710523784160614,0.028671806678175926,0.029682518914341927,0.02905426174402237,0.028793450444936752,0.040505409240722656,0.023161085322499275,0.0416073240339756,0.03133566305041313,0.0357394739985466,0.024800004437565804,0.0206313356757164,0.031830187886953354,0.008145640604197979,0.03404213860630989,0.022813551127910614,0.0406898632645607,0.029034480452537537,0.03593999519944191,0.031161485239863396,0.036204993724823,0.044413331896066666,0.04079221189022064,0.03959263488650322,0.03201708942651749,0.029358964413404465,0.03805732727050781,0.04091241955757141,0.04086233302950859,0.03227782994508743,0.040879860520362854,0.0282769575715065,0.049103401601314545,0.025736071169376373,0.03256941959261894,0.03468846157193184,0.03967421501874924,0.04212791100144386,0.03718169778585434,0.029068542644381523,0.03921803459525108,0.03484388440847397,0.038404081016778946,0.04073045402765274,0.015099412761628628,0.04999852553009987,0.030961472541093826,0.03243682533502579,0.02104281820356846,0.03370251879096031,0.033356115221977234,0.03469338268041611,0.028525449335575104,0.02568097412586212,0.04241923987865448,0.03724563866853714,0.03898806497454643,0.034094639122486115,0.03724726289510727,0.03065452165901661,0.034461602568626404,0.03036942146718502,0.04769934341311455,0.03458467870950699,0.039184946566820145,0.034629371017217636,0.04290371388196945,0.03488871082663536,0.027294563129544258,0.03519105166196823,0.03992742300033569,0.03736171871423721,0.03904776647686958,0.035571467131376266,0.03989966958761215,0.030835922807455063,0.039225414395332336,0.02639196626842022,0.03210616856813431,0.026408758014440536,0.033234525471925735,0.030683090910315514,0.02874552085995674,0.04304005578160286,0.016082268208265305,0.037541117519140244,0.04259771853685379,0.035095538944005966,0.03223423659801483
2,2.1451893,0.03994711488485336,0.04159526899456978,0.03434637561440468,0.04188530519604683,0.03491473197937012,0.030923373997211456,0.02329743653535843,0.03655138239264488,0.03642887994647026,0.03295482322573662,0.032033342868089676,0.04116128012537956,0.04112260043621063,0.034391649067401886,0.03703337907791138,0.046711068600416183,0.028663892298936844,0.026505447924137115,0.02066664956510067,0.03695178031921387,0.02546781301498413,0.04294610396027565,0.041279297322034836,0.0238235704600811,0.03698846697807312,0.03304331377148628,0.04120507091283798,0.04379148408770561,0.03149287402629852,0.043984901160001755,0.02973223850131035,0.03928641974925995,0.03450721874833107,0.022091489285230637,0.03741765394806862,0.03823483735322952,0.03844904154539108,0.04255623742938042,0.04631679877638817,0.0358002707362175,0.03759939223527908,0.03416861593723297,0.04048517346382141,0.015084360726177692,0.030375605449080467,0.03460029885172844,0.04494919255375862,0.03622007742524147,0.04734908416867256,0.03292297199368477,0.028756683692336082,0.022431908175349236,0.03721415996551514,0.022077303379774094,0.030703026801347733,0.035630449652671814,0.03569260612130165,0.031106477603316307,0.01855166256427765,0.03158900514245033,0.03902941569685936,0.03066706284880638,0.04111083224415779,0.02406458929181099,0.037046823650598526,0.035870641469955444,0.03581009805202484,0.03727760165929794,0.03339838236570358,0.04202314838767052,0.032895565032958984,0.03690173104405403,0.029926219955086708,0.029451357200741768,0.035426728427410126,0.04999946430325508,0.023545797914266586,0.044162943959236145,0.032077595591545105,0.03491687402129173,0.03196562081575394,0.037059228867292404,0.045565199106931686,0.03778906911611557,0.028854673728346825,0.04103321582078934,0.038087744265794754,0.02943098358809948,0.03618985414505005,0.032665740698575974,0.028357800096273422,0.02729891613125801,0.03502444550395012,0.02681570127606392,0.038148052990436554,0.035797346383333206,0.031991299241781235,0.03597579896450043,0.03847178444266319,0.03267721086740494
3,2.204775,0.027120189741253853,0.03893508389592171,0.029568111523985863,0.03445836901664734,0.028864311054348946,0.022656729444861412,0.031825147569179535,0.040255796164274216,0.0320657454431057,0.04516357555985451,0.03137487918138504,0.04504137486219406,0.025955209508538246,0.03526291251182556,0.04063597321510315,0.020396310836076736,0.03098294697701931,0.027180908247828484,0.04534583166241646,0.04874406382441521,0.04506596922874451,0.03625432029366493,0.03151925280690193,0.039874300360679626,0.036877166479825974,0.03422679752111435,0.03920144587755203,0.03106558881700039,0.038369931280612946,0.03171061351895332,0.03386331722140312,0.0462147481739521,0.03408600389957428,0.03105582669377327,0.04016914218664169,0.03023088164627552,0.04365212842822075,0.030582163482904434,0.03756653144955635,0.037750665098428726,0.016457688063383102,0.044062286615371704,0.03013729304075241,0.036250676959753036,0.03161321580410004,0.029630308970808983,0.0319768451154232,0.04148704186081886,0.038658276200294495,0.03055843897163868,0.023177282884716988,0.03834671527147293,0.013079268857836723,0.030880693346261978,0.03869512677192688,0.039054855704307556,0.03898920118808746,0.04076584428548813,0.03493966534733772,0.038971152156591415,0.03391769528388977,0.0313553623855114,0.03690950945019722,0.034841783344745636,0.0327911376953125,0.03496554493904114,0.034692421555519104,0.03478489816188812,0.048598404973745346,0.016205107793211937,0.039753206074237823,0.030225763097405434,0.03205978125333786,0.02482452243566513,0.04657791554927826,0.032636769115924835,0.031439829617738724,0.04061177745461464,0.035508692264556885,0.029931453987956047,0.03872859477996826,0.02356339991092682,0.02996402606368065,0.02406473271548748,0.04266957938671112,0.04661109670996666,0.03378096967935562,0.03354787454009056,0.03826945647597313,0.03691091015934944,0.03702641278505325,0.03256252780556679,0.030455969274044037,0.048022542148828506,0.03468254208564758,0.033990565687417984,0.02710215002298355,0.021503418684005737,0.036823585629463196,0.04431333392858505
4,2.265177,0.03151383250951767,0.034535814076662064,0.04144584760069847,0.03367896005511284,0.04449709132313728,0.036083322018384933,0.029359646141529083,0.04205572232604027,0.030287301167845726,0.04141269996762276,0.03757430985569954,0.03631078079342842,0.02653616853058338,0.04105478897690773,0.031947966665029526,0.03560861200094223,0.016696691513061523,0.032844752073287964,0.03335827589035034,0.04269014298915863,0.03646670654416084,0.037191376090049744,0.03332682326436043,0.03608090057969093,0.03409533575177193,0.03240905702114105,0.043647170066833496,0.04694516956806183,0.03467809781432152,0.033874042332172394,0.03125543147325516,0.04524679109454155,0.026658272370696068,0.0313563235104084,0.03228699415922165,0.03435181826353073,0.026963667944073677,0.0238910261541605,0.0370614267885685,0.03450274094939232,0.017104456201195717,0.032062482088804245,0.04377036541700363,0.04488477110862732,0.03994249925017357,0.03608492389321327,0.03879891708493233,0.03531317785382271,0.027702605351805687,0.04148668050765991,0.035627126693725586,0.045584697276353836,0.04156583547592163,0.039543915539979935,0.013400507159531116,0.03230537101626396,0.03281634300947189,0.03315884992480278,0.040393371134996414,0.03211604803800583,0.04222344234585762,0.03073825314640999,0.0314604826271534,0.035920511931180954,0.03696908801794052,0.03786986693739891,0.03592907637357712,0.04302411898970604,0.025663677603006363,0.035034023225307465,0.036935169249773026,0.040963418781757355,0.03503960743546486,0.0334346629679203,0.014470173977315426,0.0430876724421978,0.035113994032144547,0.03239823877811432,0.029637770727276802,0.03211364522576332,0.034494344145059586,0.0319075882434845,0.03499336913228035,0.033660389482975006,0.036539677530527115,0.03934938460588455,0.031023092567920685,0.03186524659395218,0.04146990180015564,0.025879481807351112,0.03604564815759659,0.04095698148012161,0.030050955712795258,0.04297776520252228,0.03304443135857582,0.031706131994724274,0.03795024752616882,0.03846975788474083,0.03737151622772217,0.04106396436691284
5,2.3263953,0.03160470724105835,0.024241594597697258,0.028007596731185913,0.03713250532746315,0.04361717030405998,0.038098517805337906,0.04412522166967392,0.049948547035455704,0.029508046805858612,0.04178499057888985,0.03581799566745758,0.03144369274377823,0.03602106496691704,0.03404855355620384,0.04396255686879158,0.0375276654958725,0.04120255261659622,0.034244291484355927,0.037173736840486526,0.033633872866630554,0.042755868285894394,0.03552735596895218,0.04084333777427673,0.03850787505507469,0.03165409713983536,0.04216524213552475,0.03591737523674965,0.032495152205228806,0.042833566665649414,0.03136634826660156,0.028684385120868683,0.02363230660557747,0.028653552755713463,0.02994683012366295,0.028209419921040535,0.05170561745762825,0.02904966101050377,0.03184373304247856,0.0219902154058218,0.03393368050456047,0.03221694752573967,0.03848303109407425,0.05047072470188141,0.035503488034009933,0.038260117173194885,0.03967208042740822,0.025517549365758896,0.030484899878501892,0.03779177740216255,0.03039642982184887,0.02479596808552742,0.031661685556173325,0.030259324237704277,0.027990326285362244,0.017237326130270958,0.021799616515636444,0.04745744541287422,0.01465653907507658,0.03288444131612778,0.03727654367685318,0.04177716746926308,0.027767861261963844,0.0364944189786911,0.03721306473016739,0.04177556931972504,0.037238381803035736,0.031118860468268394,0.03713108226656914,0.03382881358265877,0.026567326858639717,0.03894210606813431,0.03219105303287506,0.032486170530319214,0.037521813064813614,0.04206347465515137,0.03160807862877846,0.021885892376303673,0.03679942712187767,0.031765807420015335,0.03773858770728111,0.03391861170530319,0.03923553600907326,0.035755813121795654,0.03880532085895538,0.042148638516664505,0.039376601576805115,0.011447640135884285,0.02499247156083584,0.028560280799865723,0.03357944265007973,0.031323693692684174,0.038723040372133255,0.04723941162228584,0.03237713873386383,0.037196382880210876,0.03492087498307228,0.035856567323207855,0.03298540413379669,0.02338981255888939,0.03839724138379097
6,2.3884296,0.04306334629654884,0.030649859458208084,0.04010264202952385,0.028309786692261696,0.038916341960430145,0.03275475278496742,0.04672341048717499,0.032524462789297104,0.0176983755081892,0.03512964025139809,0.036056846380233765,0.040887925773859024,0.03212680667638779,0.027135094627738,0.03229847550392151,0.039245396852493286,0.03806104138493538,0.03964712470769882,0.0399356447160244,0.031678423285484314,0.036560818552970886,0.019723327830433846,0.02923365868628025,0.0360490083694458,0.03227289021015167,0.037190165370702744,0.033359479159116745,0.020678963512182236,0.05140409246087074,0.033927060663700104,0.031606078147888184,0.037869516760110855,0.03793792426586151,0.02732618898153305,0.04121231287717819,0.04665258899331093,0.036351609975099564,0.024341188371181488,0.030337311327457428,0.030640097334980965,0.02425767108798027,0.03952324390411377,0.03864552453160286,0.040567222982645035,0.04464997351169586,0.02802341617643833,0.04302150011062622,0.03290049359202385,0.026461277157068253,0.03700491786003113,0.03919466584920883,0.030340269207954407,0.03425244987010956,0.03316056355834007,0.036288537085056305,0.0393357053399086,0.03268369287252426,0.03611922636628151,0.04291557893157005,0.04058483615517616,0.03815658390522003,0.03336739540100098,0.03388650342822075,0.04309234768152237,0.03360622376203537,0.03930080309510231,0.03840864077210426,0.03325162082910538,0.04225714132189751,0.04535088315606117,0.03799094632267952,0.03317985683679581,0.03720962256193161,0.032965146005153656,0.05175737291574478,0.031706638634204865,0.050035394728183746,0.03480537608265877,0.03438175097107887,0.0394710935652256,0.040062420070171356,0.026171959936618805,0.03541114926338196,0.036557119339704514,0.03719979152083397,0.031029099598526955,0.027039706707000732,0.03345160931348801,0.036430783569812775,0.03155059739947319,0.03375338017940521,0.040003642439842224,0.04869342967867851,0.03756292909383774,0.03799450024962425,0.033140141516923904,0.02652311883866787,0.04615400731563568,0.03614923357963562,0.03025219403207302
7,2.4512806,0.0296939630061388,0.03894106671214104,0.03167671337723732,0.031397249549627304,0.023994190618395805,0.04162808507680893,0.028238262981176376,0.0386427566409111,0.04377643018960953,0.03226911276578903,0.0321572981774807,0.03476579487323761,0.03776827082037926,0.03775826841592789,0.02881993167102337,0.029367567971348763,0.044333647936582565,0.03592761605978012,0.03368772566318512,0.038339633494615555,0.04708265885710716,0.037831153720617294,0.039618026465177536,0.04398797079920769,0.029407305642962456,0.036941271275281906,0.027623375877738,0.02371758036315441,0.008806086145341396,0.036831460893154144,0.032290589064359665,0.02784324437379837,0.03297251835465431,0.026006460189819336,0.012981082312762737,0.038992930203676224,0.038877811282873154,0.043264470994472504,0.030058620497584343,0.022810501977801323,0.03228035569190979,0.028955519199371338,0.0356513112783432,0.03071361407637596,0.042267438024282455,0.03570212423801422,0.03758221119642258,0.03918096050620079,0.044073693454265594,0.048042383044958115,0.042879972606897354,0.036529291421175,0.0349249430000782,0.047017790377140045,0.038249991834163666,0.03992890939116478,0.02333030290901661,0.04056023806333542,0.02522212453186512,0.03680700063705444,0.03534018248319626,0.041767943650484085,0.03576991707086563,0.03270496800541878,0.026341408491134644,0.036181725561618805,0.022722847759723663,0.036335356533527374,0.031825143843889236,0.036056872457265854,0.046712882816791534,0.03702107071876526,0.03607127442955971,0.03660540655255318,0.03669653832912445,0.022837959229946136,0.04398449882864952,0.03028879128396511,0.03729213401675224,0.039414823055267334,0.03669830411672592,0.03458072990179062,0.02825808897614479,0.03700445964932442,0.03282824903726578,0.03668713569641113,0.037247657775878906,0.01304702740162611,0.02542002685368061,0.028681233525276184,0.038990747183561325,0.0404178649187088,0.016011271625757217,0.009639488533139229,0.03410769999027252,0.02948721870779991,0.04205187037587166,0.037695642560720444,0.020872076973319054,0.0333111546933651
8,2.5149474,0.03784673288464546,0.030887886881828308,0.03914972394704819,0.027325322851538658,0.03876591473817825,0.029140589758753777,0.03473743796348572,0.02829441986978054,0.02471918798983097,0.0400393083691597,0.04304545745253563,0.046299178153276443,0.03287113085389137,0.042742758989334106,0.03533587604761124,0.020148182287812233,0.024047626182436943,0.034867916256189346,0.02963515929877758,0.03814111277461052,0.03336175158619881,0.03899867460131645,0.03685211390256882,0.03652019053697586,0.03611420840024948,0.04002051055431366,0.034541234374046326,0.03386813774704933,0.03707626089453697,0.032018404453992844,0.03731966018676758,0.039306316524744034,0.04417072609066963,0.030256694182753563,0.02987964265048504,0.03624400869011879,0.02378864772617817,0.040289025753736496,0.032684437930583954,0.034247592091560364,0.03306049108505249,0.037102799862623215,0.03680020570755005,0.016492703929543495,0.041719939559698105,0.026700332760810852,0.036605484783649445,0.04000197723507881,0.029881427064538002,0.04542095959186554,0.036757342517375946,0.030110914260149002,0.03744147717952728,0.035812538117170334,0.045912377536296844,0.03760664165019989,0.03572491928935051,0.03948808088898659,0.039270445704460144,0.04286884889006615,0.03043329156935215,0.013758180662989616,0.042601220309734344,0.041379161179065704,0.04528127610683441,0.04906556010246277,0.029823588207364082,0.044585272669792175,0.022394560277462006,0.03373173624277115,0.037695836275815964,0.03559481352567673,0.02788049727678299,0.04161205515265465,0.03503158316016197,0.027743808925151825,0.014877492561936378,0.038167767226696014,0.039372704923152924,0.033925049006938934,0.02041155844926834,0.04586657136678696,0.029299739748239517,0.028322119265794754,0.03106042370200157,0.0450039766728878,0.030703771859407425,0.033724866807460785,0.03167116641998291,0.01620110683143139,0.045135922729969025,0.01916680485010147,0.02891669236123562,0.01022565271705389,0.04544103518128395,0.037779632955789566,0.044687628746032715,0.05041155964136124,0.040064066648483276,0.03767433017492294
9,2.5794306,0.041290804743766785,0.03823222219944,0.04753035679459572,0.04323548823595047,0.03426588326692581,0.04580710083246231,0.04122624546289444,0.040712617337703705,0.029537135735154152,0.03220047801733017,0.03035827726125717,0.03825783729553223,0.03165625035762787,0.03163446485996246,0.044794149696826935,0.04006411135196686,0.040230680257081985,0.03731111064553261,0.034466758370399475,0.029263779520988464,0.015642669051885605,0.03703492507338524,0.03983306884765625,0.04099414497613907,0.04110979661345482,0.03802649304270744,0.0397532619535923,0.03287728503346443,0.029975764453411102,0.03889327868819237,0.03854350000619888,0.032443247735500336,0.036390405148267746,0.018017476424574852,0.04162945598363876,0.042905889451503754,0.03579707443714142,0.03488139808177948,0.04098155349493027,0.038088664412498474,0.04675580933690071,0.04143134504556656,0.03174717351794243,0.03396261855959892,0.04033034294843674,0.03043808601796627,0.039908770471811295,0.035390548408031464,0.041133057326078415,0.035781390964984894,0.04763525351881981,0.041337233036756516,0.035030171275138855,0.035506993532180786,0.03626253828406334,0.034576740115880966,0.036559559404850006,0.03921293467283249,0.03837605565786362,0.032580677419900894,0.036226753145456314,0.029418908059597015,0.03542569652199745,0.02527778409421444,0.03858233243227005,0.04050488397479057,0.034343015402555466,0.040585555136203766,0.03440548852086067,0.04087109491229057,0.03258427232503891,0.03235045447945595,0.04764750227332115,0.040504202246665955,0.03703102841973305,0.036370303481817245,0.030492043122649193,0.032809920608997345,0.02257656492292881,0.03410109132528305,0.03915569931268692,0.02231673337519169,0.03340477868914604,0.03877759724855423,0.03954237699508667,0.032726678997278214,0.03923637047410011,0.036821797490119934,0.027226699516177177,0.04243095591664314,0.03654716536402702,0.03579339385032654,0.035721950232982635,0.02450336515903473,0.04412924498319626,0.03628816455602646,0.034372538328170776,0.03534454479813576,0.029833458364009857,0.031400032341480255
