,oversampling_ratio,step_size,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19,repeat20,repeat21,repeat22,repeat23,repeat24,repeat25,repeat26,repeat27,repeat28,repeat29,repeat30,repeat31,repeat32,repeat33,repeat34,repeat35,repeat36,repeat37,repeat38,repeat39,repeat40,repeat41,repeat42,repeat43,repeat44,repeat45,repeat46,repeat47,repeat48,repeat49
10,1.1,,0.007175436709076166,0.010159198194742203,0.037230778485536575,0.013657541945576668,0.053252238780260086,0.026017630472779274,0.017030488699674606,0.026974424719810486,0.02421671524643898,0.009042375721037388,0.04583531618118286,0.564073920249939,0.04628919064998627,0.030139392241835594,0.02781866490840912,0.01796777732670307,0.04359631612896919,0.011791382916271687,0.01567687653005123,0.027792885899543762,0.08921559154987335,0.04890110343694687,0.028109971433877945,0.004947903100401163,0.5246068239212036,0.05022687837481499,0.004021869972348213,0.07229925692081451,0.016813263297080994,0.04680147022008896,0.035125263035297394,0.034477438777685165,0.011980363167822361,0.007140269968658686,0.0554998479783535,0.40101271867752075,0.0657658651471138,0.07180628180503845,0.024012897163629532,0.11504276841878891,0.027353137731552124,0.07124032825231552,0.018707647919654846,0.012643560767173767,0.007937039248645306,0.06576744467020035,0.010129280388355255,0.007349525578320026,0.04018834978342056,0.00734472181648016
11,1.1999999,,0.0048946598544716835,0.014850631356239319,0.0013560375664383173,0.016933120787143707,0.5254495739936829,0.0681651160120964,0.011172655038535595,0.04704071953892708,0.014344778843224049,0.057423368096351624,0.001790143083781004,0.010173235088586807,0.017716871574521065,0.05598799139261246,0.002638134639710188,0.01988561823964119,0.038262978196144104,0.03079870343208313,0.06934097409248352,0.03086262382566929,0.004581684712320566,0.020666982978582382,0.019049735739827156,0.009670729748904705,0.025761699303984642,0.009937790222465992,0.03627496957778931,0.2443465292453766,0.01534733735024929,0.01729947328567505,0.023676084354519844,0.04969879612326622,0.011886406689882278,0.032743509858846664,0.015166310593485832,0.018647950142621994,0.04546719416975975,0.020622633397579193,0.01731044612824917,0.013645713217556477,0.060803987085819244,0.011078913696110249,0.06055784970521927,0.009238354861736298,0.04009247198700905,0.006356562953442335,0.16909736394882202,0.013185441493988037,0.046608150005340576,0.02096221037209034
12,1.3,,0.009039262309670448,0.047503553330898285,0.08820793032646179,0.020984960719943047,0.04320855438709259,0.009688664227724075,0.00742677878588438,0.34952303767204285,0.011609109118580818,0.04844927042722702,0.04776690527796745,0.013009675778448582,0.009536887519061565,0.0042876629158854485,0.0225269366055727,0.03978211060166359,0.014705321751534939,0.026369547471404076,0.020232513546943665,0.002867726841941476,0.025839267298579216,0.0031004564370959997,0.017990395426750183,0.0027646718081086874,0.026180526241660118,0.008047125302255154,0.02256665751338005,0.001666744239628315,0.03486334905028343,0.0159329641610384,0.015028602443635464,0.022219371050596237,0.015869881957769394,0.02555912919342518,0.0036062414292246103,0.0489361509680748,0.02320248633623123,0.018438071012496948,0.02582932449877262,0.01794370822608471,0.03925968334078789,0.011422296054661274,0.007516332436352968,0.016425615176558495,0.10904677957296371,0.003668800462037325,0.046923842281103134,0.01316453330218792,0.007575474213808775,0.006690649315714836
13,1.4,,0.08064649999141693,0.04055086150765419,0.011484301649034023,0.0937865674495697,0.015680521726608276,0.050345949828624725,0.015297687612473965,0.029203858226537704,0.0979711264371872,0.006268719676882029,0.09937207400798798,0.11676468700170517,0.04914919286966324,0.0023915295023471117,0.01815890707075596,0.014541283249855042,0.030589910224080086,0.03076927922666073,0.0018113204278051853,0.027470149099826813,0.02937457524240017,0.04723416641354561,0.02060025744140148,0.01173054613173008,0.011870471760630608,0.006790114101022482,0.03079773113131523,0.07877424359321594,0.005047803744673729,0.0388699509203434,0.028075003996491432,0.010311656631529331,0.01666010171175003,0.0059844255447387695,0.05054182559251785,0.00877796858549118,0.023716919124126434,0.03064620867371559,0.006186933256685734,0.033007536083459854,0.0173636507242918,0.02894791029393673,0.01917179301381111,0.008599434047937393,0.012099462561309338,0.02890440821647644,0.08459030091762543,0.009746355935931206,0.013420705683529377,0.011570858769118786
14,1.5,,0.008619170635938644,0.005875681526958942,0.0072768861427903175,0.030603894963860512,0.05180221050977707,0.016732772812247276,0.03177151456475258,0.024228140711784363,0.026198597624897957,0.005842041689902544,0.03080049157142639,0.016673244535923004,0.6136190295219421,0.016925642266869545,0.004578358959406614,0.04737268388271332,0.013529010117053986,0.005495840217918158,0.025274960324168205,0.022119207307696342,0.005753946024924517,0.0006183802615851164,0.006597305182367563,0.05152134597301483,0.04306623712182045,0.032963816076517105,0.11256085336208344,0.01835244707763195,0.020675700157880783,0.028115740045905113,0.026454312726855278,0.010582376271486282,0.08601530641317368,0.2443961352109909,0.048715990036726,0.01605491153895855,0.028007157146930695,0.008701390586793423,0.012158631347119808,0.018013717606663704,0.045777328312397,0.01867111586034298,0.012336640618741512,0.049548812210559845,0.010093594901263714,0.062007464468479156,0.010003942996263504,0.09935793280601501,0.030419353395700455,0.04412622004747391
15,1.6,,0.1301318258047104,0.0395214706659317,0.031685929745435715,0.028157128021121025,0.20173783600330353,0.8275023698806763,0.02079901285469532,0.01950106956064701,0.004645842127501965,0.0879858061671257,0.09192685037851334,0.012910827063024044,0.33707645535469055,0.011885769665241241,0.06650947779417038,0.009557338431477547,0.016863472759723663,0.02547552064061165,0.022989297285676003,0.04028072953224182,0.04536522924900055,0.014501700177788734,0.019761085510253906,0.00047332956455647945,0.10218285024166107,0.02618795447051525,0.05292299762368202,0.04547860473394394,0.038329657167196274,0.07101655751466751,0.01750919595360756,0.02515777200460434,0.0041178083047270775,0.015860876068472862,0.028755275532603264,0.03464126214385033,0.06134764850139618,0.026718992739915848,0.08019740879535675,0.02701440639793873,0.012552060186862946,0.014556270092725754,0.01069755107164383,0.019991803914308548,0.02325000986456871,0.034006163477897644,0.05700283125042915,0.0013298130361363292,0.030095331370830536,0.043789930641651154
16,1.7,,0.011329051107168198,0.010655385442078114,0.010403634048998356,0.05772494152188301,0.022064317017793655,0.02999703399837017,0.6261857151985168,0.006243692710995674,0.0072119031101465225,0.007923182100057602,0.015656882897019386,0.018760384991765022,0.02785588800907135,0.002134661190211773,0.03053981252014637,0.04364348202943802,0.13400527834892273,0.009958872571587563,0.5754011273384094,0.34280523657798767,0.015191152691841125,0.01152718160301447,0.03719416260719299,0.015735721215605736,0.032393597066402435,0.02545188181102276,0.009984076954424381,0.5039647817611694,0.08772408962249756,0.09084606170654297,0.012705043889582157,0.012498189695179462,0.03577159345149994,0.01645566150546074,0.11462314426898956,0.012874310836195946,0.08389127254486084,0.016255414113402367,0.021842684596776962,0.010051580145955086,0.3427051603794098,0.010878062807023525,0.026498576626181602,0.017207633703947067,0.039391689002513885,0.09152022749185562,0.019213590770959854,0.023360734805464745,0.031416069716215134,0.006135925650596619
17,1.8000001,,0.12017267197370529,0.03387678414583206,0.04076959937810898,0.12720271944999695,0.0262510497123003,0.047903601080179214,0.06056094914674759,0.02437267079949379,0.007313321810215712,0.010433553718030453,0.005366025026887655,0.020849240943789482,0.01250475738197565,0.09612459689378738,0.05090217664837837,0.021361159160733223,0.043439362198114395,0.08587565273046494,0.0060845036059618,0.034363724291324615,0.05891572684049606,0.0054199653677642345,0.005959794390946627,0.06239844113588333,0.06077703461050987,0.03293547034263611,0.09693755209445953,0.019642231985926628,0.020575573667883873,0.016620777547359467,0.0016097442712634802,0.043901409953832626,0.14458510279655457,0.01872837543487549,0.03202713280916214,0.022847600281238556,0.01899108663201332,0.016855183988809586,0.017652247101068497,0.018190478906035423,0.6148222088813782,0.017010632902383804,0.016763197258114815,0.01027552131563425,0.06264986842870712,0.06517153978347778,0.02701762318611145,0.06758824735879898,0.03716930374503136,0.04780634492635727
18,1.9000001,,0.199371799826622,0.029233356937766075,0.02044025808572769,0.01724449172616005,0.11510927230119705,0.010156948119401932,0.04865998774766922,0.016862662509083748,0.007085274904966354,0.03495413064956665,0.012142784893512726,0.008460836485028267,0.01912771910429001,0.02912158891558647,0.07200435549020767,0.012250319123268127,0.0401938296854496,0.01079784519970417,0.02455681562423706,0.021242132410407066,0.012314524501562119,0.018233032897114754,0.004538535140454769,0.05729896202683449,0.08112125098705292,0.10294946283102036,0.1543668806552887,0.04565712437033653,0.0013943711528554559,0.0578424297273159,0.04065956920385361,0.023511027917265892,0.019373929128050804,0.00935510452836752,0.03118886612355709,0.014029404148459435,0.00984198972582817,0.13980534672737122,0.11600500345230103,0.016832467168569565,0.005165271461009979,0.08658874779939651,0.006521393079310656,0.027278652414679527,0.04724768549203873,0.01585230976343155,0.060129694640636444,0.008925563655793667,0.7206692695617676,0.12739308178424835
19,2.0,,0.03414316847920418,0.21607069671154022,0.03650800511240959,0.01696235127747059,0.00703316880390048,0.036384668201208115,0.03564656153321266,0.12497364729642868,0.024628542363643646,0.10226477682590485,0.024709582328796387,0.057586122304201126,0.020491601899266243,0.019590701907873154,0.005522752180695534,0.044858235865831375,0.008352677337825298,0.20853447914123535,0.02800578437745571,0.03191288188099861,0.010097547434270382,0.2138279229402542,0.017141474410891533,0.02804870903491974,0.03422820568084717,0.28074049949645996,0.024833975359797478,0.030740803107619286,0.03243041783571243,0.008498425595462322,0.039179231971502304,0.3356674909591675,0.03262539952993393,0.013254163786768913,0.05173005536198616,0.03953014314174652,0.031531669199466705,0.3376725912094116,0.03304533660411835,0.10006127506494522,0.030529847368597984,0.03997048735618591,0.023519663140177727,0.27842846512794495,0.058541491627693176,0.003963270224630833,0.01841161772608757,0.014844653196632862,0.13198304176330566,0.05521610751748085
