,img_size_1,img_size_11,img_size_21,img_size_31,img_size_41,img_size_51,img_size_61,img_size_71,img_size_81,img_size_91,img_size_101,img_size_111,img_size_121,img_size_131,img_size_141,img_size_151,img_size_161
25,0.0002346038818359375,0.00030517578125,0.00030517578125,0.00031256675720214844,0.00029397010803222656,0.0003116130828857422,0.0003094673156738281,0.0002770423889160156,0.0001647472381591797,0.0001614093780517578,0.00016355514526367188,0.0001666545867919922,0.00016427040100097656,0.00016498565673828125,0.00016736984252929688,0.0001685619354248047,0.00016736984252929688
26,0.00023651123046875,0.00030875205993652344,0.00030803680419921875,0.0003101825714111328,0.0002913475036621094,0.0003063678741455078,0.0003075599670410156,0.00027441978454589844,0.00016307830810546875,0.00016236305236816406,0.00016307830810546875,0.00016427040100097656,0.0001633167266845703,0.0001647472381591797,0.00016617774963378906,0.00016689300537109375,0.00016832351684570312
27,0.00022649765014648438,0.00031447410583496094,0.0003070831298828125,0.0002913475036621094,0.0002770423889160156,0.0003097057342529297,0.0003101825714111328,0.0002770423889160156,0.00016450881958007812,0.00018024444580078125,0.00016450881958007812,0.000164031982421875,0.000164031982421875,0.0001647472381591797,0.00016689300537109375,0.00016736984252929688,0.0001678466796875
28,0.0002269744873046875,0.0002906322479248047,0.0003159046173095703,0.00029158592224121094,0.0002789497375488281,0.00030875205993652344,0.0002918243408203125,0.0002770423889160156,0.0001633167266845703,0.00016355514526367188,0.0001633167266845703,0.00016498565673828125,0.00016307830810546875,0.00016617774963378906,0.0001666545867919922,0.00016880035400390625,0.0001685619354248047
29,0.000225067138671875,0.0002887248992919922,0.00029015541076660156,0.00029206275939941406,0.0002753734588623047,0.000308990478515625,0.00029206275939941406,0.0002758502960205078,0.00016427040100097656,0.00016260147094726562,0.0001647472381591797,0.00016355514526367188,0.0001621246337890625,0.00016546249389648438,0.00016808509826660156,0.0001678466796875,0.0001685619354248047
30,0.0002155303955078125,0.0003800392150878906,0.00029015541076660156,0.0002777576446533203,0.00027751922607421875,0.0003085136413574219,0.0002925395965576172,0.0002884864807128906,0.00016355514526367188,0.00016355514526367188,0.00016498565673828125,0.000164031982421875,0.00016355514526367188,0.000164031982421875,0.00016546249389648438,0.00016689300537109375,0.0001678466796875
31,0.00021696090698242188,0.00029087066650390625,0.0002884864807128906,0.0002789497375488281,0.0002963542938232422,0.00030875205993652344,0.0003123283386230469,0.0002779960632324219,0.00016379356384277344,0.00016379356384277344,0.0001647472381591797,0.0001647472381591797,0.00016379356384277344,0.000164031982421875,0.00016546249389648438,0.00016951560974121094,0.00016832351684570312
32,0.0002155303955078125,0.000274658203125,0.0003185272216796875,0.00027871131896972656,0.0002639293670654297,0.00030875205993652344,0.00026416778564453125,0.0002772808074951172,0.0001633167266845703,0.00016260147094726562,0.00016498565673828125,0.0001659393310546875,0.00016355514526367188,0.0001652240753173828,0.0001666545867919922,0.0001685619354248047,0.00016999244689941406
33,0.0002148151397705078,0.0002741813659667969,0.0002734661102294922,0.000278472900390625,0.00026297569274902344,0.0003070831298828125,0.00026345252990722656,0.00027871131896972656,0.000164031982421875,0.0001628398895263672,0.000164031982421875,0.0001647472381591797,0.00017309188842773438,0.0001647472381591797,0.0001671314239501953,0.0002422332763671875,0.00016808509826660156
34,0.00019693374633789062,0.0002770423889160156,0.00027251243591308594,0.0002772808074951172,0.0002663135528564453,0.00030803680419921875,0.00026416778564453125,0.00027680397033691406,0.00018286705017089844,0.00016355514526367188,0.00016355514526367188,0.00016307830810546875,0.00016427040100097656,0.00016427040100097656,0.00016546249389648438,0.0001678466796875,0.0001678466796875
35,0.0001995563507080078,0.00027489662170410156,0.0002753734588623047,0.00028634071350097656,0.0002646446228027344,0.00030922889709472656,0.00026535987854003906,0.0002732276916503906,0.0001652240753173828,0.00016427040100097656,0.00016498565673828125,0.00016450881958007812,0.00016498565673828125,0.00016379356384277344,0.00016570091247558594,0.0001678466796875,0.00016760826110839844
36,0.0001990795135498047,0.00027561187744140625,0.00027370452880859375,0.00028014183044433594,0.00026917457580566406,0.00030922889709472656,0.0002548694610595703,0.0002493858337402344,0.0001647472381591797,0.00016498565673828125,0.000164031982421875,0.00016427040100097656,0.000164031982421875,0.00016307830810546875,0.00016641616821289062,0.00016760826110839844,0.00016880035400390625
37,0.00020647048950195312,0.0002779960632324219,0.00024890899658203125,0.0002777576446533203,0.0002532005310058594,0.00030803680419921875,0.0002522468566894531,0.00025177001953125,0.00016379356384277344,0.0001633167266845703,0.0001628398895263672,0.00016570091247558594,0.00016307830810546875,0.0001659393310546875,0.0001671314239501953,0.0001678466796875,0.00016880035400390625
38,0.00018906593322753906,0.0002770423889160156,0.0002491474151611328,0.00027632713317871094,0.0002512931823730469,0.000308990478515625,0.0002541542053222656,0.0002498626708984375,0.00016307830810546875,0.0001633167266845703,0.00016999244689941406,0.00016570091247558594,0.00016307830810546875,0.00016546249389648438,0.00016641616821289062,0.00016808509826660156,0.0001690387725830078
39,0.00019025802612304688,0.000274658203125,0.00024962425231933594,0.0002765655517578125,0.00025272369384765625,0.00030922889709472656,0.00025177001953125,0.0002510547637939453,0.0001647472381591797,0.000164031982421875,0.00016379356384277344,0.00016450881958007812,0.0001633167266845703,0.00018024444580078125,0.0001659393310546875,0.0001659393310546875,0.00016808509826660156
40,0.0001881122589111328,0.0002894401550292969,0.00025010108947753906,0.00027871131896972656,0.0002522468566894531,0.0003070831298828125,0.00025153160095214844,0.00023865699768066406,0.0001652240753173828,0.00016427040100097656,0.00016355514526367188,0.00016450881958007812,0.00016427040100097656,0.0001652240753173828,0.00016760826110839844,0.0001666545867919922,0.0001690387725830078
41,0.00018858909606933594,0.0002741813659667969,0.00024890899658203125,0.0002779960632324219,0.0002551078796386719,0.000308990478515625,0.00025272369384765625,0.0002713203430175781,0.0001647472381591797,0.0001628398895263672,0.00016355514526367188,0.00016379356384277344,0.00016641616821289062,0.00016427040100097656,0.0001666545867919922,0.00016760826110839844,0.0001671314239501953
42,0.00018262863159179688,0.0002734661102294922,0.0002391338348388672,0.00027751922607421875,0.0002391338348388672,0.00030732154846191406,0.00024962425231933594,0.00023889541625976562,0.0001652240753173828,0.00016355514526367188,0.0001628398895263672,0.000164031982421875,0.00016450881958007812,0.00016570091247558594,0.00016570091247558594,0.0001671314239501953,0.00017690658569335938
43,0.00018143653869628906,0.0002760887145996094,0.0002384185791015625,0.0002770423889160156,0.0002396106719970703,0.0003082752227783203,0.0002512931823730469,0.00024008750915527344,0.00016379356384277344,0.00016307830810546875,0.0001628398895263672,0.0001652240753173828,0.00016307830810546875,0.0001659393310546875,0.00016832351684570312,0.00016736984252929688,0.0001678466796875
44,0.00018143653869628906,0.0002739429473876953,0.00024056434631347656,0.0002875328063964844,0.00024008750915527344,0.0003113746643066406,0.0002512931823730469,0.0002396106719970703,0.00016355514526367188,0.0001628398895263672,0.00016307830810546875,0.0001652240753173828,0.00016379356384277344,0.00016450881958007812,0.00016689300537109375,0.0001678466796875,0.00016832351684570312
45,0.00018358230590820312,0.0002758502960205078,0.00023794174194335938,0.0002758502960205078,0.00024008750915527344,0.00030994415283203125,0.0002522468566894531,0.00024199485778808594,0.0001652240753173828,0.00016236305236816406,0.00016427040100097656,0.0001647472381591797,0.00016450881958007812,0.00016307830810546875,0.00016736984252929688,0.00017333030700683594,0.00016880035400390625
46,0.00017118453979492188,0.00027441978454589844,0.00023603439331054688,0.00027632713317871094,0.0002434253692626953,0.00030803680419921875,0.00025153160095214844,0.0002396106719970703,0.0001647472381591797,0.00016379356384277344,0.00017189979553222656,0.00016379356384277344,0.00016450881958007812,0.00016427040100097656,0.00016736984252929688,0.00016617774963378906,0.00016832351684570312
47,0.00017070770263671875,0.00027441978454589844,0.0002288818359375,0.00027680397033691406,0.0002231597900390625,0.00030922889709472656,0.0002522468566894531,0.0002396106719970703,0.00016355514526367188,0.00016236305236816406,0.000164031982421875,0.0001742839813232422,0.00016355514526367188,0.00016570091247558594,0.0001685619354248047,0.0001678466796875,0.00016808509826660156
48,0.0001704692840576172,0.000274658203125,0.00022983551025390625,0.0002765655517578125,0.00022363662719726562,0.0003077983856201172,0.00025200843811035156,0.00023865699768066406,0.00016379356384277344,0.00016236305236816406,0.00016260147094726562,0.00016546249389648438,0.0001633167266845703,0.00016570091247558594,0.0001659393310546875,0.00016546249389648438,0.00016832351684570312
49,0.00017070770263671875,0.00027942657470703125,0.00022912025451660156,0.0002772808074951172,0.0002224445343017578,0.0003108978271484375,0.00025153160095214844,0.0002396106719970703,0.00016450881958007812,0.00016260147094726562,0.00016379356384277344,0.00016498565673828125,0.00016379356384277344,0.0001647472381591797,0.00016570091247558594,0.00016689300537109375,0.00016736984252929688
50,0.0001811981201171875,0.0002779960632324219,0.00023055076599121094,0.0002772808074951172,0.00022339820861816406,0.00030732154846191406,0.0002498626708984375,0.000240325927734375,0.00016355514526367188,0.000164031982421875,0.00016355514526367188,0.000164031982421875,0.00016307830810546875,0.00016379356384277344,0.00016736984252929688,0.00016689300537109375,0.00016760826110839844
51,0.0001666545867919922,0.00027751922607421875,0.00022912025451660156,0.0002758502960205078,0.00022363662719726562,0.00029158592224121094,0.0002522468566894531,0.0002396106719970703,0.000164031982421875,0.00016379356384277344,0.0001633167266845703,0.00016307830810546875,0.00016450881958007812,0.000164031982421875,0.00016927719116210938,0.00016617774963378906,0.0001678466796875
52,0.0001652240753173828,0.0002760887145996094,0.00024247169494628906,0.0002760887145996094,0.00021409988403320312,0.00029397010803222656,0.0002498626708984375,0.00023937225341796875,0.00016307830810546875,0.00016307830810546875,0.000164031982421875,0.00016427040100097656,0.00016379356384277344,0.0001652240753173828,0.00016689300537109375,0.00016689300537109375,0.00016832351684570312
53,0.00016355514526367188,0.0002739429473876953,0.0002186298370361328,0.0002884864807128906,0.0002155303955078125,0.0002918243408203125,0.0002505779266357422,0.0002410411834716797,0.00016236305236816406,0.00016164779663085938,0.00016355514526367188,0.00016450881958007812,0.0001633167266845703,0.000164031982421875,0.00016689300537109375,0.0001671314239501953,0.00016880035400390625
54,0.00016641616821289062,0.0002760887145996094,0.0002219676971435547,0.0002789497375488281,0.00021409988403320312,0.00028967857360839844,0.00025200843811035156,0.0002396106719970703,0.00016236305236816406,0.0001628398895263672,0.00016498565673828125,0.00016355514526367188,0.00016427040100097656,0.00017571449279785156,0.00016570091247558594,0.0001671314239501953,0.00016736984252929688
55,0.00016188621520996094,0.000274658203125,0.00021886825561523438,0.00027489662170410156,0.00021576881408691406,0.00029158592224121094,0.0002532005310058594,0.0002541542053222656,0.000164031982421875,0.00016307830810546875,0.00016450881958007812,0.00016546249389648438,0.00016379356384277344,0.00016427040100097656,0.00016617774963378906,0.00016760826110839844,0.0001678466796875
56,0.00016164779663085938,0.0002751350402832031,0.00022101402282714844,0.0002770423889160156,0.00021219253540039062,0.0002772808074951172,0.0002510547637939453,0.0002396106719970703,0.0001628398895263672,0.00016307830810546875,0.00016307830810546875,0.000164031982421875,0.0001728534698486328,0.00016641616821289062,0.00016736984252929688,0.0001666545867919922,0.0001685619354248047
57,0.0001621246337890625,0.0002751350402832031,0.0002205371856689453,0.0002772808074951172,0.0002148151397705078,0.00027751922607421875,0.0002522468566894531,0.00024056434631347656,0.00017142295837402344,0.0001633167266845703,0.00016307830810546875,0.00016427040100097656,0.0001647472381591797,0.0001647472381591797,0.00016617774963378906,0.00016760826110839844,0.0001678466796875
58,0.0001609325408935547,0.0002765655517578125,0.0002067089080810547,0.0002779960632324219,0.00022220611572265625,0.0002777576446533203,0.0002524852752685547,0.0002396106719970703,0.00016355514526367188,0.0001761913299560547,0.00016379356384277344,0.0001647472381591797,0.0001647472381591797,0.0001628398895263672,0.00016736984252929688,0.00016808509826660156,0.00016808509826660156
59,0.0001595020294189453,0.00027370452880859375,0.00020599365234375,0.0002760887145996094,0.00020813941955566406,0.0002741813659667969,0.00025081634521484375,0.0002391338348388672,0.00016379356384277344,0.0001633167266845703,0.00016236305236816406,0.0001633167266845703,0.0001628398895263672,0.00016427040100097656,0.00016689300537109375,0.00016689300537109375,0.00016832351684570312
60,0.00015425682067871094,0.00027751922607421875,0.00020241737365722656,0.0002777576446533203,0.00020503997802734375,0.0002617835998535156,0.0002620220184326172,0.00024819374084472656,0.00016427040100097656,0.00016260147094726562,0.0001628398895263672,0.00016427040100097656,0.00016355514526367188,0.00016355514526367188,0.0001666545867919922,0.00017309188842773438,0.00016832351684570312
61,0.00015211105346679688,0.0002727508544921875,0.0002033710479736328,0.00027751922607421875,0.00020694732666015625,0.00026297569274902344,0.0002522468566894531,0.00024056434631347656,0.000164031982421875,0.00016307830810546875,0.00016498565673828125,0.00016546249389648438,0.000164031982421875,0.00016307830810546875,0.00016689300537109375,0.00016760826110839844,0.0001678466796875
62,0.00015163421630859375,0.00027489662170410156,0.0002052783966064453,0.0002942085266113281,0.00020599365234375,0.0002620220184326172,0.00025010108947753906,0.00024008750915527344,0.0001628398895263672,0.0001628398895263672,0.00016427040100097656,0.0001633167266845703,0.0001633167266845703,0.000164031982421875,0.0001666545867919922,0.00016641616821289062,0.0001685619354248047
63,0.000152587890625,0.0002620220184326172,0.00020551681518554688,0.00026416778564453125,0.0002071857452392578,0.0002627372741699219,0.0002512931823730469,0.000240325927734375,0.00016570091247558594,0.00016236305236816406,0.00016498565673828125,0.00016546249389648438,0.00016379356384277344,0.0001633167266845703,0.0001671314239501953,0.00016927719116210938,0.0001685619354248047
64,0.0001533031463623047,0.0002636909484863281,0.00019979476928710938,0.0002624988555908203,0.00021076202392578125,0.0002830028533935547,0.0002510547637939453,0.00024080276489257812,0.00016427040100097656,0.00016307830810546875,0.00016307830810546875,0.0001628398895263672,0.00016450881958007812,0.00016379356384277344,0.00016617774963378906,0.0001666545867919922,0.00016999244689941406
65,0.00014829635620117188,0.0002608299255371094,0.00019931793212890625,0.0002624988555908203,0.00019407272338867188,0.00025010108947753906,0.0002646446228027344,0.00024127960205078125,0.00016689300537109375,0.00016236305236816406,0.00016355514526367188,0.000164031982421875,0.00016379356384277344,0.00016546249389648438,0.00016546249389648438,0.00016641616821289062,0.00016808509826660156
66,0.000148773193359375,0.0002624988555908203,0.0001995563507080078,0.0002627372741699219,0.00019288063049316406,0.00025153160095214844,0.0002510547637939453,0.00023937225341796875,0.00016260147094726562,0.00016307830810546875,0.00016307830810546875,0.00016427040100097656,0.00016427040100097656,0.00016355514526367188,0.0001671314239501953,0.00016641616821289062,0.0001678466796875
67,0.00014901161193847656,0.00027298927307128906,0.0001983642578125,0.0002663135528564453,0.00019431114196777344,0.00024962425231933594,0.00025200843811035156,0.00023937225341796875,0.00016450881958007812,0.00016260147094726562,0.00016355514526367188,0.00016617774963378906,0.0001633167266845703,0.000164031982421875,0.0001671314239501953,0.0001678466796875,0.00016927719116210938
68,0.00014972686767578125,0.00025153160095214844,0.0001983642578125,0.00024008750915527344,0.00019502639770507812,0.0002512931823730469,0.00025153160095214844,0.0002396106719970703,0.00016379356384277344,0.00016236305236816406,0.0001633167266845703,0.0001647472381591797,0.00016427040100097656,0.0001647472381591797,0.0001659393310546875,0.00016832351684570312,0.00016760826110839844
69,0.000148773193359375,0.0002505779266357422,0.00019860267639160156,0.0002391338348388672,0.00019311904907226562,0.0002586841583251953,0.0002512931823730469,0.0002410411834716797,0.00016355514526367188,0.0001652240753173828,0.0001709461212158203,0.0001647472381591797,0.00016355514526367188,0.00018548965454101562,0.0001659393310546875,0.0001678466796875,0.00016736984252929688
70,0.00015735626220703125,0.0002474784851074219,0.0001983642578125,0.0002396106719970703,0.00019478797912597656,0.00023937225341796875,0.0002627372741699219,0.000240325927734375,0.0001628398895263672,0.0001633167266845703,0.0001633167266845703,0.00016427040100097656,0.00016379356384277344,0.0001647472381591797,0.0001671314239501953,0.00016689300537109375,0.0001685619354248047
71,0.00014328956604003906,0.0002522468566894531,0.0001914501190185547,0.0002410411834716797,0.00018835067749023438,0.000240325927734375,0.00024080276489257812,0.000240325927734375,0.000164031982421875,0.00016236305236816406,0.00016307830810546875,0.0001647472381591797,0.0001647472381591797,0.00016450881958007812,0.00016546249389648438,0.00016760826110839844,0.0001742839813232422
72,0.0001456737518310547,0.0002663135528564453,0.0001933574676513672,0.0002415180206298828,0.00018739700317382812,0.0002384185791015625,0.00023937225341796875,0.0002391338348388672,0.00016307830810546875,0.00016188621520996094,0.00016307830810546875,0.0001690387725830078,0.00016307830810546875,0.0001652240753173828,0.00016546249389648438,0.0001685619354248047,0.0001697540283203125
73,0.00014495849609375,0.0002384185791015625,0.0001926422119140625,0.000232696533203125,0.00018858909606933594,0.00024056434631347656,0.00024080276489257812,0.00024080276489257812,0.0001647472381591797,0.00016260147094726562,0.00016427040100097656,0.00016355514526367188,0.0001628398895263672,0.0001652240753173828,0.00016760826110839844,0.00016760826110839844,0.00016808509826660156
74,0.00014519691467285156,0.00023865699768066406,0.00019359588623046875,0.00023102760314941406,0.00018978118896484375,0.0002510547637939453,0.00024080276489257812,0.0002384185791015625,0.00016450881958007812,0.0001633167266845703,0.00016427040100097656,0.00016355514526367188,0.00016379356384277344,0.0001652240753173828,0.00016689300537109375,0.00016641616821289062,0.00016760826110839844
75,0.00017404556274414062,0.0002391338348388672,0.00019311904907226562,0.00023126602172851562,0.0002002716064453125,0.00022172927856445312,0.0002396106719970703,0.00023889541625976562,0.000164031982421875,0.00016260147094726562,0.00016498565673828125,0.00016450881958007812,0.00016427040100097656,0.00016379356384277344,0.0001666545867919922,0.0001850128173828125,0.0001671314239501953
76,0.00014066696166992188,0.0002372264862060547,0.00019359588623046875,0.0002300739288330078,0.00019550323486328125,0.00022220611572265625,0.0002315044403076172,0.0002391338348388672,0.00016355514526367188,0.00016260147094726562,0.0001633167266845703,0.0001633167266845703,0.00016379356384277344,0.00016355514526367188,0.0001666545867919922,0.00016736984252929688,0.0001666545867919922
77,0.00014090538024902344,0.0002510547637939453,0.00018215179443359375,0.0002307891845703125,0.00018453598022460938,0.00022149085998535156,0.0002300739288330078,0.00022172927856445312,0.000164031982421875,0.00016355514526367188,0.00016427040100097656,0.0001652240753173828,0.00016355514526367188,0.0001652240753173828,0.0001666545867919922,0.0001678466796875,0.0001678466796875
78,0.00014090538024902344,0.0002307891845703125,0.00018167495727539062,0.0002238750457763672,0.0001838207244873047,0.00022101402282714844,0.00023055076599121094,0.00022149085998535156,0.000164031982421875,0.00016427040100097656,0.0001633167266845703,0.0001723766326904297,0.00016307830810546875,0.0001652240753173828,0.0001671314239501953,0.00016736984252929688,0.0015406608581542969
79,0.0001404285430908203,0.00023126602172851562,0.0001823902130126953,0.00022077560424804688,0.00018477439880371094,0.00022149085998535156,0.0002307891845703125,0.00022125244140625,0.00016307830810546875,0.0001633167266845703,0.0001633167266845703,0.00016427040100097656,0.00016379356384277344,0.00016450881958007812,0.0001671314239501953,0.00016689300537109375,0.04236149787902832
