,oversampling_ratio,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19,repeat20,repeat21,repeat22,repeat23,repeat24,repeat25,repeat26,repeat27,repeat28,repeat29,repeat30,repeat31,repeat32,repeat33,repeat34,repeat35,repeat36,repeat37,repeat38,repeat39,repeat40,repeat41,repeat42,repeat43,repeat44,repeat45,repeat46,repeat47,repeat48,repeat49
0,0.0009765625,0.020037084817886353,0.02309962920844555,0.020310474559664726,0.02155906707048416,0.02669132873415947,0.026204291731119156,0.016713609918951988,0.017246682196855545,0.026042437180876732,0.01801639422774315,0.023134073242545128,0.014586074277758598,0.015835007652640343,0.0267974641174078,0.0313497819006443,0.02440544031560421,0.02377971075475216,0.029318392276763916,0.022905277088284492,0.014051529578864574,0.032659757882356644,0.015858715400099754,0.012441077269613743,0.014324120245873928,0.011928160674870014,0.020822452381253242,0.023518070578575134,0.018358273431658745,0.027898430824279785,0.03272663801908493,0.024814656004309654,0.016340985894203186,0.007621166296303272,0.018405623733997345,0.01269051618874073,0.01651877537369728,0.016633206978440285,0.022662760689854622,0.027098776772618294,0.021408287808299065,0.03873331844806671,0.02523217163980007,0.03038395196199417,0.013271261006593704,0.03162243217229843,0.02171478420495987,0.02870563045144081,0.01698201522231102,0.014927729964256287,0.023559445515275
1,0.00390625,0.027885951101779938,0.021943390369415283,0.02464010752737522,0.02713705785572529,0.021742671728134155,0.01972757652401924,0.027191245928406715,0.02772747352719307,0.022695396095514297,0.03434396907687187,0.028256136924028397,0.024444639682769775,0.02895023673772812,0.03255332261323929,0.03504649177193642,0.03153685852885246,0.03369315341114998,0.02859310805797577,0.019969141110777855,0.04223806783556938,0.025065621361136436,0.028216732665896416,0.025790758430957794,0.03312205150723457,0.033861324191093445,0.029801124706864357,0.03731372952461243,0.028201550245285034,0.04260849580168724,0.04293147847056389,0.02478169836103916,0.03188975527882576,0.027454404160380363,0.0242603812366724,0.03023100085556507,0.024217063561081886,0.02541787177324295,0.038035936653614044,0.0384826622903347,0.02780463732779026,0.014157836325466633,0.03126983344554901,0.027920864522457123,0.03229866921901703,0.024123024195432663,0.027207082137465477,0.027617240324616432,0.018508588895201683,0.042389895766973495,0.02743903547525406
2,0.0087890625,0.03625203296542168,0.029111137613654137,0.03438044339418411,0.0312846377491951,0.031044412404298782,0.04785444214940071,0.029183076694607735,0.03286953642964363,0.0263836570084095,0.033752359449863434,0.04189543426036835,0.04166419804096222,0.028861837461590767,0.028004348278045654,0.029415054246783257,0.03373881056904793,0.03153994306921959,0.03648680821061134,0.03109261952340603,0.029369965195655823,0.027126163244247437,0.02848895452916622,0.030141063034534454,0.02817375771701336,0.026157019659876823,0.03259008377790451,0.034598976373672485,0.03150413930416107,0.023487824946641922,0.0391085259616375,0.035564009100198746,0.0349278599023819,0.04839206859469414,0.03248881176114082,0.03240033611655235,0.02718356065452099,0.026058301329612732,0.03756871446967125,0.042301736772060394,0.033194612711668015,0.028032734990119934,0.03343283385038376,0.03659399598836899,0.02919996716082096,0.031320273876190186,0.033623289316892624,0.031093677505850792,0.03385698422789574,0.03051954135298729,0.032235097140073776
3,0.015625,0.03292306885123253,0.030026379972696304,0.02689572609961033,0.026417803019285202,0.03388766571879387,0.02858811244368553,0.026253828778862953,0.03831610456109047,0.03291601315140724,0.037269968539476395,0.033110808581113815,0.03544550761580467,0.0330597385764122,0.029064567759633064,0.033503200858831406,0.03641873598098755,0.0317472442984581,0.032486073672771454,0.036145295947790146,0.029228350147604942,0.039561837911605835,0.035653721541166306,0.03572066128253937,0.03441952168941498,0.03290413320064545,0.032342612743377686,0.03275502845644951,0.03391089662909508,0.027309389784932137,0.039641372859478,0.035459212958812714,0.03468708321452141,0.034407611936330795,0.03766539320349693,0.036486733704805374,0.0377521887421608,0.02984079346060753,0.02988351136445999,0.030706506222486496,0.03304015472531319,0.040002599358558655,0.03143168240785599,0.028898457065224648,0.029238849878311157,0.045849282294511795,0.027492068707942963,0.03833552822470665,0.029118841513991356,0.02767143025994301,0.030437946319580078
4,0.024414062,0.03472905978560448,0.034217920154333115,0.03545261546969414,0.029401978477835655,0.03185197338461876,0.037783168256282806,0.033180974423885345,0.036143284291028976,0.041573695838451385,0.03810574486851692,0.031895339488983154,0.0316150039434433,0.03229285404086113,0.04627635329961777,0.04819070175290108,0.035415519028902054,0.03775952383875847,0.03598976880311966,0.017653409391641617,0.03114892914891243,0.03469543159008026,0.032565031200647354,0.032825905829668045,0.03270726278424263,0.036352477967739105,0.038138095289468765,0.039740100502967834,0.03488685563206673,0.03618916496634483,0.038994885981082916,0.01630297489464283,0.03161974251270294,0.03676244243979454,0.040442198514938354,0.03593238443136215,0.03331486135721207,0.03013015352189541,0.03625867888331413,0.036420971155166626,0.03759468346834183,0.03553116321563721,0.04191626235842705,0.044940508902072906,0.03028591349720955,0.03380165994167328,0.03572530299425125,0.038924068212509155,0.031557805836200714,0.033284712582826614,0.03947402536869049
5,0.03515625,0.03207872435450554,0.043206971138715744,0.034499336034059525,0.036505553871393204,0.03360586613416672,0.04365454241633415,0.04621356353163719,0.03472822904586792,0.03232066333293915,0.03747335821390152,0.04183546453714371,0.03558773174881935,0.03258765488862991,0.043580006808042526,0.03934478759765625,0.0351727269589901,0.03340219706296921,0.03244984149932861,0.039425771683454514,0.02578415907919407,0.036125827580690384,0.0338994562625885,0.04477541521191597,0.037386346608400345,0.03322911635041237,0.03202734515070915,0.03271821513772011,0.03602727875113487,0.03603639453649521,0.03360942751169205,0.036480389535427094,0.037816599011421204,0.03655887395143509,0.024922650307416916,0.033734120428562164,0.03388812765479088,0.03343130648136139,0.038099005818367004,0.049417588859796524,0.035753682255744934,0.033676955848932266,0.03663571551442146,0.03091990388929844,0.03346783295273781,0.030121654272079468,0.040276847779750824,0.03168415278196335,0.036744941025972366,0.034489039331674576,0.03352814167737961
6,0.047851562,0.043599482625722885,0.03492271527647972,0.041405726224184036,0.03843007609248161,0.03424973040819168,0.03865252435207367,0.03759979456663132,0.038990411907434464,0.020871488377451897,0.04799959063529968,0.04373541474342346,0.03610238432884216,0.03615742549300194,0.032270222902297974,0.0418778657913208,0.04181361198425293,0.03410359099507332,0.03867927938699722,0.03509228676557541,0.04370444267988205,0.03561658784747124,0.04042951017618179,0.03988422825932503,0.0406477116048336,0.040571823716163635,0.043530575931072235,0.03740179166197777,0.03693506121635437,0.037217382341623306,0.03711318224668503,0.04657202586531639,0.03618520125746727,0.040000803768634796,0.03800797462463379,0.038966383785009384,0.032880477607250214,0.04039503633975983,0.03850860521197319,0.032480351626873016,0.04297127202153206,0.03848916292190552,0.03840688243508339,0.04469504952430725,0.03508155792951584,0.04074312373995781,0.03461403772234917,0.03495810553431511,0.038513366132974625,0.04399935156106949,0.03406797721982002
7,0.0625,0.03597798943519592,0.040521714836359024,0.03660328686237335,0.044094111770391464,0.035407889634370804,0.035132914781570435,0.04671801999211311,0.03846884146332741,0.04434363171458244,0.0322892926633358,0.03620873764157295,0.043178871273994446,0.039087653160095215,0.021068455651402473,0.039934609085321426,0.036058440804481506,0.038305144757032394,0.03886527568101883,0.03662281110882759,0.035095103085041046,0.040479883551597595,0.044114481657743454,0.038363635540008545,0.04125037416815758,0.038460660725831985,0.03781880810856819,0.046627797186374664,0.03611048310995102,0.03533145412802696,0.011281034909188747,0.039655596017837524,0.036194052547216415,0.0225191880017519,0.041415754705667496,0.040453821420669556,0.03910166770219803,0.034300003200769424,0.03608779236674309,0.03498471900820732,0.04237378388643265,0.03749305382370949,0.03390362113714218,0.035439275205135345,0.0412585586309433,0.038783762603998184,0.039445772767066956,0.043352458626031876,0.039730656892061234,0.046991072595119476,0.04011913016438484
8,0.07910156,0.044981591403484344,0.03682819753885269,0.035105109214782715,0.04166495054960251,0.03375430032610893,0.038612496107816696,0.03726429119706154,0.03891861066222191,0.03904208168387413,0.031769827008247375,0.035826485604047775,0.03593549504876137,0.03863902390003204,0.03832355886697769,0.04069799557328224,0.04334067925810814,0.03634421154856682,0.038143035024404526,0.038381073623895645,0.03412630036473274,0.03887467086315155,0.0431441105902195,0.045449450612068176,0.037011899054050446,0.040430374443531036,0.03475271910429001,0.04089954122900963,0.04697297140955925,0.05205365642905235,0.04911274462938309,0.032977715134620667,0.05168730393052101,0.03951166942715645,0.04674942418932915,0.046578578650951385,0.03536410257220268,0.0345466174185276,0.04099426046013832,0.040831420570611954,0.03926851600408554,0.037896983325481415,0.03844558447599411,0.049407195299863815,0.0411083810031414,0.039531268179416656,0.03972262889146805,0.04119815304875374,0.0403832383453846,0.04429301247000694,0.034828588366508484
9,0.09765625,0.05004047974944115,0.03924451395869255,0.04012114927172661,0.039877861738204956,0.03905099630355835,0.04167632386088371,0.04589146375656128,0.043523333966732025,0.04119669273495674,0.040984198451042175,0.04258977994322777,0.039094675332307816,0.038056742399930954,0.05030759051442146,0.03954875096678734,0.03618991747498512,0.04561152309179306,0.04297040402889252,0.03725988045334816,0.038680583238601685,0.03704429790377617,0.04473602771759033,0.04246627539396286,0.040408823639154434,0.04159963130950928,0.037912338972091675,0.04036145284771919,0.03932834789156914,0.03820048272609711,0.04052691161632538,0.042816162109375,0.04165918380022049,0.03825661912560463,0.047520894557237625,0.03953595831990242,0.04730069637298584,0.04033172130584717,0.03998870402574539,0.03601958975195885,0.042889922857284546,0.037093717604875565,0.030684299767017365,0.040452051907777786,0.037450581789016724,0.039514049887657166,0.03853024169802666,0.04144301638007164,0.04114082083106041,0.03890945017337799,0.0421188548207283
