img_size_8,img_size_16,img_size_32,img_size_64,img_size_96,img_size_128,img_size_160,img_size_192,img_size_224,img_size_240
0.45392489433288574,0.0004107952117919922,0.0010709762573242188,0.0018956661224365234,0.00310516357421875,0.00907278060913086,0.029338359832763672,0.04664015769958496,0.06505250930786133,0.5634417533874512
0.0004429817199707031,0.0003402233123779297,0.0009338855743408203,0.0015671253204345703,0.0028731822967529297,0.009079217910766602,0.026427030563354492,0.039435386657714844,0.06637907028198242,0.5621943473815918
0.000362396240234375,0.00032830238342285156,0.0009429454803466797,0.0015308856964111328,0.002927541732788086,0.00904703140258789,0.029143571853637695,0.04508471488952637,0.06492900848388672,0.5638506412506104
0.00034046173095703125,0.0003266334533691406,0.0009138584136962891,0.0015256404876708984,0.002923250198364258,0.008763551712036133,0.025458097457885742,0.03658628463745117,0.06484174728393555,0.5713951587677002
0.0003504753112792969,0.0003256797790527344,0.0009293556213378906,0.0017313957214355469,0.0029265880584716797,0.008733987808227539,0.02977299690246582,0.042860984802246094,0.06475353240966797,0.5627331733703613
0.00032448768615722656,0.00032401084899902344,0.0008301734924316406,0.0017316341400146484,0.0029172897338867188,0.009085655212402344,0.0254518985748291,0.03544330596923828,0.0652322769165039,0.568284273147583
0.0003197193145751953,0.0003254413604736328,0.0008296966552734375,0.0015325546264648438,0.0029413700103759766,0.010414838790893555,0.02727532386779785,0.043340206146240234,0.06499624252319336,0.564716100692749
0.0003273487091064453,0.0003228187561035156,0.0007841587066650391,0.0015251636505126953,0.0028581619262695312,0.013614416122436523,0.021500349044799805,0.03528237342834473,0.0648953914642334,0.5630905628204346
0.00033020973205566406,0.0006208419799804688,0.000766754150390625,0.0015192031860351562,0.002954721450805664,0.013569831848144531,0.0277707576751709,0.04353618621826172,0.06536030769348145,0.563549280166626
0.0003306865692138672,0.00032258033752441406,0.0007617473602294922,0.0015823841094970703,0.003158092498779297,0.013954877853393555,0.025583505630493164,0.03932976722717285,0.06496143341064453,0.5640764236450195
0.00034499168395996094,0.0003218650817871094,0.0007312297821044922,0.0015683174133300781,0.0029621124267578125,0.01213836669921875,0.027559995651245117,0.04538774490356445,0.06605792045593262,0.5634384155273438
0.0003294944763183594,0.0003204345703125,0.0007119178771972656,0.0013103485107421875,0.002959012985229492,0.013532638549804688,0.02605414390563965,0.038956403732299805,0.06526875495910645,0.5675125122070312
0.0003314018249511719,0.00032329559326171875,0.0007174015045166016,0.001232147216796875,0.0029342174530029297,0.01463627815246582,0.02778315544128418,0.04508781433105469,0.06523370742797852,0.568312406539917
0.002185344696044922,0.00032258033752441406,0.0006697177886962891,0.0013663768768310547,0.0031676292419433594,0.008782386779785156,0.026123762130737305,0.03969764709472656,0.06517672538757324,0.5687956809997559
0.00031685829162597656,0.0003228187561035156,0.0006687641143798828,0.001161813735961914,0.0028569698333740234,0.00877833366394043,0.027782678604125977,0.045554161071777344,0.0650172233581543,0.562952995300293
0.00031495094299316406,0.00032138824462890625,0.0007021427154541016,0.0012636184692382812,0.0028638839721679688,0.00877070426940918,0.02609539031982422,0.03906846046447754,0.06541657447814941,0.5632219314575195
0.00031757354736328125,0.0003223419189453125,0.0006191730499267578,0.0011110305786132812,0.002939462661743164,0.008778095245361328,0.02883124351501465,0.045464277267456055,0.06485939025878906,0.5622742176055908
0.0003159046173095703,0.00033092498779296875,0.0006196498870849609,0.001065969467163086,0.0028514862060546875,0.009171724319458008,0.026084184646606445,0.03924250602722168,0.0645909309387207,0.5626242160797119
0.0003173351287841797,0.0003192424774169922,0.0006184577941894531,0.0010805130004882812,0.0028481483459472656,0.008790254592895508,0.02878737449645996,0.0453951358795166,0.06551074981689453,0.568495512008667
0.0003185272216796875,0.00032138824462890625,0.0005848407745361328,0.000993967056274414,0.0028710365295410156,0.008760929107666016,0.02613377571105957,0.03920435905456543,0.06515884399414062,0.5684523582458496
0.00031828880310058594,0.0003204345703125,0.0005869865417480469,0.002921581268310547,0.002864360809326172,0.012700319290161133,0.028701305389404297,0.045545101165771484,0.06509566307067871,0.5697154998779297
0.0003249645233154297,0.00032210350036621094,0.0005865097045898438,0.0011110305786132812,0.0028722286224365234,0.012622594833374023,0.02692723274230957,0.03896927833557129,0.06521153450012207,0.5633366107940674
0.00032830238342285156,0.00032258033752441406,0.0006132125854492188,0.0009431838989257812,0.002879619598388672,0.012554407119750977,0.02857661247253418,0.04545950889587402,0.06482815742492676,0.5630524158477783
0.0003337860107421875,0.0003211498260498047,0.000553131103515625,0.0010802745819091797,0.0029611587524414062,0.011684894561767578,0.02675342559814453,0.039049625396728516,0.06515264511108398,0.5635354518890381
0.00032973289489746094,0.00032210350036621094,0.0005552768707275391,0.0009222030639648438,0.0028696060180664062,0.013817548751831055,0.02867603302001953,0.044766902923583984,0.06534004211425781,0.5619969367980957
0.0003323554992675781,0.0003211498260498047,0.0005528926849365234,0.0009253025054931641,0.002872467041015625,0.012650489807128906,0.026484251022338867,0.03982686996459961,0.06491374969482422,0.5623927116394043
0.0003376007080078125,0.0003237724304199219,0.0005545616149902344,0.0008637905120849609,0.0031828880310058594,0.012667417526245117,0.02869248390197754,0.04480290412902832,0.06502580642700195,0.5635433197021484
0.0004978179931640625,0.000324249267578125,0.0005543231964111328,0.0008919239044189453,0.0031995773315429688,0.011336803436279297,0.02683401107788086,0.03887677192687988,0.06515288352966309,0.5629980564117432
0.0003170967102050781,0.0003285408020019531,0.0005545616149902344,0.000982522964477539,0.0029816627502441406,0.012592554092407227,0.027696609497070312,0.04553556442260742,0.06499314308166504,0.562462568283081
0.0003173351287841797,0.00033664703369140625,0.0005512237548828125,0.0008704662322998047,0.002885580062866211,0.012696504592895508,0.02558159828186035,0.03951263427734375,0.06496572494506836,0.5626411437988281
0.0003178119659423828,0.00032258033752441406,0.0005517005920410156,0.0009613037109375,0.0031914710998535156,0.01324772834777832,0.027812957763671875,0.04548168182373047,0.0656590461730957,0.563650369644165
0.0003173351287841797,0.0003211498260498047,0.0005538463592529297,0.0008578300476074219,0.002871990203857422,0.011710166931152344,0.026010751724243164,0.03954029083251953,0.06511521339416504,0.5631051063537598
0.0003190040588378906,0.00032258033752441406,0.0005557537078857422,0.0008637905120849609,0.002894163131713867,0.013473987579345703,0.028623342514038086,0.04553866386413574,0.06531834602355957,0.5626218318939209
0.0003173351287841797,0.0003211498260498047,0.0005669593811035156,0.0009005069732666016,0.0028884410858154297,0.012650251388549805,0.027302265167236328,0.03939938545227051,0.06512713432312012,0.5682094097137451
0.0003204345703125,0.0003266334533691406,0.0005557537078857422,0.0008366107940673828,0.003168821334838867,0.01260066032409668,0.028566837310791016,0.045490264892578125,0.06501913070678711,0.5631616115570068
