img_size_8,img_size_16,img_size_32,img_size_64,img_size_96,img_size_128,img_size_160,img_size_192,img_size_224,img_size_240
0.001840829849243164,0.0007996559143066406,0.0003135204315185547,0.0012841224670410156,0.005741596221923828,0.01600360870361328,0.039696693420410156,0.07929086685180664,0.15583014488220215,0.2001047134399414
0.00031447410583496094,0.00016260147094726562,0.00021767616271972656,0.0018150806427001953,0.004970550537109375,0.015249490737915039,0.03856682777404785,0.0807640552520752,0.14622879028320312,0.20145797729492188
0.0002913475036621094,0.0001678466796875,0.00019693374633789062,0.001373291015625,0.004948139190673828,0.061801910400390625,0.03868246078491211,0.0955345630645752,0.1480400562286377,0.18212032318115234
0.0002627372741699219,0.0001609325408935547,0.00034546852111816406,0.0014030933380126953,0.004947185516357422,0.01563119888305664,0.03964042663574219,0.07905936241149902,0.13552212715148926,0.2125835418701172
0.0002644062042236328,0.0001628398895263672,0.00019669532775878906,0.0013475418090820312,0.004883289337158203,0.015511035919189453,0.03960466384887695,0.08301353454589844,0.14833426475524902,0.17233681678771973
0.0002624988555908203,0.00016164779663085938,0.00023126602172851562,0.0013496875762939453,0.0050296783447265625,0.015522480010986328,0.03936576843261719,0.08314108848571777,0.13466835021972656,0.21056318283081055
0.00026345252990722656,0.00016021728515625,0.00020074844360351562,0.0013611316680908203,0.004998683929443359,0.015760421752929688,0.04144692420959473,0.09234786033630371,0.1310896873474121,0.19176506996154785
0.000240325927734375,0.00015115737915039062,0.0002276897430419922,0.001336812973022461,0.005028963088989258,0.01625514030456543,0.03966236114501953,0.08060002326965332,0.1458427906036377,0.19001483917236328
0.00024080276489257812,0.00015974044799804688,0.0001926422119140625,0.001352071762084961,0.005018711090087891,0.016431570053100586,0.04300403594970703,0.08935427665710449,0.133469820022583,0.17496848106384277
0.00022172927856445312,0.00016736984252929688,0.00022721290588378906,0.0013761520385742188,0.005506753921508789,0.01598334312438965,0.040940046310424805,0.08083820343017578,0.13424444198608398,0.17460846900939941
0.0002200603485107422,0.0001647472381591797,0.00019550323486328125,0.0013527870178222656,0.004987239837646484,0.015797853469848633,0.04155755043029785,0.07655715942382812,0.13452816009521484,0.17422938346862793
0.00023317337036132812,0.0002117156982421875,0.00021767616271972656,0.0014128684997558594,0.00500798225402832,0.015814542770385742,0.04057145118713379,0.08019018173217773,0.1339740753173828,0.16577529907226562
0.00020575523376464844,0.00015401840209960938,0.00018787384033203125,0.0014181137084960938,0.0050394535064697266,0.01592087745666504,0.04144620895385742,0.09456634521484375,0.13374805450439453,0.17553067207336426
0.0002067089080810547,0.00015282630920410156,0.00020647048950195312,0.0014352798461914062,0.004982471466064453,0.021763324737548828,0.04041290283203125,0.07590055465698242,0.13396286964416504,0.19026851654052734
0.0001919269561767578,0.00015425682067871094,0.00019693374633789062,0.0014111995697021484,0.005007743835449219,0.01548457145690918,0.04156661033630371,0.0989983081817627,0.13666391372680664,0.1735997200012207
0.00019240379333496094,0.0001723766326904297,0.00021648406982421875,0.0014467239379882812,0.005683183670043945,0.01586461067199707,0.039721012115478516,0.07643699645996094,0.1343839168548584,0.1749110221862793
