img_size_8,img_size_16,img_size_32,img_size_64,img_size_96,img_size_128,img_size_160,img_size_192,img_size_224,img_size_240
0.0004210472106933594,0.0002353191375732422,0.000308990478515625,0.0005121231079101562,0.0004620552062988281,0.0005781650543212891,0.0008561611175537109,0.003062725067138672,0.0033669471740722656,0.0033605098724365234
0.0003094673156738281,0.00021719932556152344,0.00028824806213378906,0.0003859996795654297,0.0005171298980712891,0.0005347728729248047,0.0007984638214111328,0.0029413700103759766,0.003085613250732422,0.0031385421752929688
0.0003123283386230469,0.00021028518676757812,0.0002841949462890625,0.00031876564025878906,0.0005199909210205078,0.0005421638488769531,0.0007786750793457031,0.0029497146606445312,0.003137826919555664,0.0031957626342773438
0.0003104209899902344,0.0002086162567138672,0.00028324127197265625,0.0003390312194824219,0.0005471706390380859,0.0005369186401367188,0.0007712841033935547,0.0029625892639160156,0.003023862838745117,0.0030744075775146484
0.00030994415283203125,0.00020575523376464844,0.0002789497375488281,0.00032210350036621094,0.0005013942718505859,0.0005404949188232422,0.0007870197296142578,0.002918720245361328,0.003060579299926758,0.0032393932342529297
0.000308990478515625,0.0002086162567138672,0.0002853870391845703,0.00031757354736328125,0.0005512237548828125,0.0005469322204589844,0.0007848739624023438,0.0028862953186035156,0.0030660629272460938,0.003213644027709961
0.00031113624572753906,0.00021076202392578125,0.0002846717834472656,0.0003261566162109375,0.0005388259887695312,0.0005726814270019531,0.0007677078247070312,0.0028839111328125,0.005253314971923828,0.0032448768615722656
0.00030922889709472656,0.0002067089080810547,0.00028896331787109375,0.0003192424774169922,0.0005309581756591797,0.0005333423614501953,0.0007848739624023438,0.002958059310913086,0.004658699035644531,0.003228425979614258
0.0003037452697753906,0.0002124309539794922,0.0002872943878173828,0.0003197193145751953,0.0005276203155517578,0.0005350112915039062,0.000766754150390625,0.0029189586639404297,0.0032176971435546875,0.0032367706298828125
0.0002849102020263672,0.0002110004425048828,0.0006628036499023438,0.00031566619873046875,0.0005202293395996094,0.0005285739898681641,0.0007815361022949219,0.002943754196166992,0.003182649612426758,0.003294229507446289
0.0002803802490234375,0.00020885467529296875,0.0003037452697753906,0.0003173351287841797,0.0005147457122802734,0.0005240440368652344,0.0007755756378173828,0.0029878616333007812,0.003046274185180664,0.0032372474670410156
0.00028204917907714844,0.00023651123046875,0.0002830028533935547,0.0003209114074707031,0.0005390644073486328,0.0005450248718261719,0.0007700920104980469,0.004381418228149414,0.003044605255126953,0.0032749176025390625
0.0002808570861816406,0.00020956993103027344,0.00027871131896972656,0.0002906322479248047,0.0005030632019042969,0.00054168701171875,0.0007722377777099609,0.0030050277709960938,0.003046751022338867,0.0032281875610351562
0.0003075599670410156,0.0002079010009765625,0.0002815723419189453,0.0003116130828857422,0.0005362033843994141,0.0005402565002441406,0.0007679462432861328,0.002959728240966797,0.0031042098999023438,0.0031366348266601562
0.00025725364685058594,0.0002071857452392578,0.00031065940856933594,0.00030112266540527344,0.0005035400390625,0.0005486011505126953,0.0007696151733398438,0.0030777454376220703,0.003014802932739258,0.003220796585083008
0.00025653839111328125,0.00020599365234375,0.000278472900390625,0.0003063678741455078,0.0005357265472412109,0.0005381107330322266,0.0007846355438232422,0.0029206275939941406,0.0029647350311279297,0.0031495094299316406
0.00025653839111328125,0.00020432472229003906,0.0002803802490234375,0.0003101825714111328,0.0005218982696533203,0.0005409717559814453,0.0007638931274414062,0.002980947494506836,0.003017425537109375,0.003151416778564453
0.00025725364685058594,0.0002079010009765625,0.0002772808074951172,0.0003116130828857422,0.0005393028259277344,0.0005557537078857422,0.0007843971252441406,0.002997875213623047,0.0030443668365478516,0.003124713897705078
0.0002682209014892578,0.00021266937255859375,0.0002872943878173828,0.0003254413604736328,0.0004730224609375,0.000545501708984375,0.0007691383361816406,0.0029163360595703125,0.003002166748046875,0.003183126449584961
0.00025534629821777344,0.00021123886108398438,0.00026726722717285156,0.00031638145446777344,0.0004792213439941406,0.0005459785461425781,0.0007710456848144531,0.003123044967651367,0.0030965805053710938,0.003124713897705078
0.0002574920654296875,0.00020933151245117188,0.00026297569274902344,0.0003113746643066406,0.0004658699035644531,0.0005280971527099609,0.0007708072662353516,0.002957582473754883,0.0030744075775146484,0.0031633377075195312
0.0002598762512207031,0.00020885467529296875,0.00026679039001464844,0.00030875205993652344,0.0004279613494873047,0.0005476474761962891,0.0007653236389160156,0.0029535293579101562,0.0031104087829589844,0.0031239986419677734
0.0002567768096923828,0.00021195411682128906,0.0002830028533935547,0.00031113624572753906,0.0004265308380126953,0.0005245208740234375,0.0007641315460205078,0.002938508987426758,0.0030829906463623047,0.003219127655029297
0.00025582313537597656,0.0002124309539794922,0.0002465248107910156,0.00031638145446777344,0.0004115104675292969,0.0005292892456054688,0.0007658004760742188,0.002920866012573242,0.0030357837677001953,0.0031228065490722656
0.00025844573974609375,0.00021004676818847656,0.00025200843811035156,0.0002875328063964844,0.00042700767517089844,0.000514984130859375,0.0007548332214355469,0.0030608177185058594,0.003187417984008789,0.0034246444702148438
0.00025582313537597656,0.00023651123046875,0.0002453327178955078,0.00030803680419921875,0.00041413307189941406,0.0005512237548828125,0.0007622241973876953,0.0029723644256591797,0.0031714439392089844,0.0033855438232421875
0.00025725364685058594,0.00020503997802734375,0.0002720355987548828,0.0003020763397216797,0.0004215240478515625,0.0005354881286621094,0.0007479190826416016,0.002931356430053711,0.003049612045288086,0.003209352493286133
0.00029778480529785156,0.00020503997802734375,0.00022459030151367188,0.0002894401550292969,0.000400543212890625,0.0005152225494384766,0.0007586479187011719,0.006701231002807617,0.0031473636627197266,0.003177165985107422
0.00025773048400878906,0.00020742416381835938,0.00022673606872558594,0.0003056526184082031,0.0004096031188964844,0.0005311965942382812,0.0007605552673339844,0.002927064895629883,0.0032329559326171875,0.0031147003173828125
0.00023865699768066406,0.00020360946655273438,0.00022673606872558594,0.000316619873046875,0.00040531158447265625,0.0005202293395996094,0.0007648468017578125,0.0028710365295410156,0.003062725067138672,0.0031385421752929688
0.0002377033233642578,0.00020551681518554688,0.00022339820861816406,0.00030684471130371094,0.00041937828063964844,0.0005443096160888672,0.0007722377777099609,0.002920389175415039,0.003160715103149414,0.003155231475830078
0.0002384185791015625,0.0002052783966064453,0.0002276897430419922,0.0003082752227783203,0.0004057884216308594,0.0005388259887695312,0.0007760524749755859,0.0029129981994628906,0.003186464309692383,0.0031282901763916016
0.0002205371856689453,0.00020766258239746094,0.00021457672119140625,0.0003142356872558594,0.0004363059997558594,0.0005748271942138672,0.0007824897766113281,0.0029146671295166016,0.0031173229217529297,0.0031838417053222656
0.00022077560424804688,0.00019693374633789062,0.00021719932556152344,0.00030922889709472656,0.0004131793975830078,0.0005357265472412109,0.0007803440093994141,0.0029604434967041016,0.0031108856201171875,0.003137826919555664
0.00022172927856445312,0.0001971721649169922,0.00021529197692871094,0.0003161430358886719,0.0004074573516845703,0.00054168701171875,0.0007555484771728516,0.0029299259185791016,0.0031061172485351562,0.0031621456146240234
0.0002086162567138672,0.00019741058349609375,0.0002200603485107422,0.00030994415283203125,0.0004258155822753906,0.0005285739898681641,0.0007693767547607422,0.0028858184814453125,0.0029566287994384766,0.0031769275665283203
0.00021147727966308594,0.0001971721649169922,0.00021409988403320312,0.0003161430358886719,0.0004067420959472656,0.00052642822265625,0.0007503032684326172,0.0028815269470214844,0.0030345916748046875,0.0031423568725585938
0.00020885467529296875,0.0001971721649169922,0.0002079010009765625,0.00032520294189453125,0.000408172607421875,0.0005328655242919922,0.0007638931274414062,0.002889871597290039,0.0031180381774902344,0.003175973892211914
0.00020074844360351562,0.00021409988403320312,0.00022339820861816406,0.0003063678741455078,0.0004093647003173828,0.0005240440368652344,0.0007555484771728516,0.0028655529022216797,0.0030345916748046875,0.003111600875854492
0.00018668174743652344,0.0004620552062988281,0.00020503997802734375,0.00031113624572753906,0.00040721893310546875,0.0005168914794921875,0.0007748603820800781,0.002948760986328125,0.003084897994995117,0.003163576126098633
0.00018548965454101562,0.00018548965454101562,0.00020360946655273438,0.0003116130828857422,0.0004069805145263672,0.0005280971527099609,0.0007688999176025391,0.0029468536376953125,0.0030596256256103516,0.0032143592834472656
0.0002181529998779297,0.00018262863159179688,0.0002124309539794922,0.0003037452697753906,0.0004162788391113281,0.0005269050598144531,0.0007588863372802734,0.0030307769775390625,0.003197193145751953,0.0031397342681884766
0.00017547607421875,0.00018405914306640625,0.0001995563507080078,0.00030994415283203125,0.0004067420959472656,0.000537872314453125,0.0007805824279785156,0.003930091857910156,0.0030705928802490234,0.006796836853027344
0.00017404556274414062,0.0001819133758544922,0.00020122528076171875,0.00032138824462890625,0.0004143714904785156,0.0005414485931396484,0.0007603168487548828,0.002847909927368164,0.0031147003173828125,0.003125905990600586
0.0001747608184814453,0.0001850128173828125,0.0002014636993408203,0.0003070831298828125,0.00041484832763671875,0.0005178451538085938,0.0007851123809814453,0.002937793731689453,0.0031080245971679688,0.0029976367950439453
0.00017642974853515625,0.00017118453979492188,0.00019931793212890625,0.00030732154846191406,0.00041294097900390625,0.0005357265472412109,0.0007693767547607422,0.0029134750366210938,0.0031692981719970703,0.0030298233032226562
0.0001671314239501953,0.00017452239990234375,0.00020074844360351562,0.00031185150146484375,0.0004169940948486328,0.000530242919921875,0.0007681846618652344,0.002950429916381836,0.003162860870361328,0.0031604766845703125
0.00016570091247558594,0.0001761913299560547,0.0002040863037109375,0.0003075599670410156,0.0004239082336425781,0.0005192756652832031,0.0007719993591308594,0.0028934478759765625,0.003177642822265625,0.0031387805938720703
0.00016736984252929688,0.0001742839813232422,0.0002067089080810547,0.0003273487091064453,0.00041985511779785156,0.0005345344543457031,0.0007653236389160156,0.0029158592224121094,0.003047943115234375,0.0031201839447021484
0.0001919269561767578,0.00017380714416503906,0.0002067089080810547,0.0003123283386230469,0.00042319297790527344,0.0005178451538085938,0.0007634162902832031,0.0028982162475585938,0.0031244754791259766,0.003230571746826172
0.00015926361083984375,0.00016832351684570312,0.0002086162567138672,0.0003204345703125,0.00041174888610839844,0.0005350112915039062,0.0007483959197998047,0.002911806106567383,0.003000974655151367,0.003111124038696289
0.00016021728515625,0.00016570091247558594,0.00020432472229003906,0.0003170967102050781,0.0004143714904785156,0.0005230903625488281,0.0007717609405517578,0.002972841262817383,0.0031609535217285156,0.0032067298889160156
0.0001609325408935547,0.0001704692840576172,0.0002562999725341797,0.0003006458282470703,0.0004162788391113281,0.0005369186401367188,0.0007627010345458984,0.0029478073120117188,0.0030364990234375,0.0031545162200927734
0.00016117095947265625,0.0001690387725830078,0.0002052783966064453,0.0003185272216796875,0.00040459632873535156,0.0005192756652832031,0.0007805824279785156,0.002960681915283203,0.0031118392944335938,0.0031518936157226562
0.00014734268188476562,0.0002205371856689453,0.0002033710479736328,0.00030517578125,0.00040435791015625,0.0005145072937011719,0.0007643699645996094,0.0029163360595703125,0.0031197071075439453,0.0031669139862060547
0.00016260147094726562,0.00015926361083984375,0.00020051002502441406,0.00030732154846191406,0.0004153251647949219,0.0005123615264892578,0.0007665157318115234,0.0029811859130859375,0.0032024383544921875,0.003113269805908203
0.0001461505889892578,0.00015854835510253906,0.00020122528076171875,0.0003046989440917969,0.00041604042053222656,0.0005323886871337891,0.0007543563842773438,0.0029532909393310547,0.003145456314086914,0.0031244754791259766
0.00014591217041015625,0.000156402587890625,0.00020194053649902344,0.0002982616424560547,0.00041294097900390625,0.0005254745483398438,0.00075531005859375,0.0029625892639160156,0.0030388832092285156,0.003233194351196289
0.0001468658447265625,0.00015687942504882812,0.00020051002502441406,0.0003151893615722656,0.00040268898010253906,0.0005304813385009766,0.0007727146148681641,0.0029234886169433594,0.003089427947998047,0.003134012222290039
0.00013971328735351562,0.00015497207641601562,0.00020051002502441406,0.0003044605255126953,0.0004093647003173828,0.0005540847778320312,0.0007860660552978516,0.002947092056274414,0.003100872039794922,0.003190755844116211
0.00013947486877441406,0.0001575946807861328,0.00020074844360351562,0.0003075599670410156,0.0004057884216308594,0.0005497932434082031,0.0007798671722412109,0.002906322479248047,0.0030519962310791016,0.003115415573120117
0.0001399517059326172,0.0001575946807861328,0.00020241737365722656,0.00031876564025878906,0.0004048347473144531,0.0005478858947753906,0.0007703304290771484,0.002966165542602539,0.0030443668365478516,0.0031728744506835938
0.0001399517059326172,0.00016045570373535156,0.0002162456512451172,0.0003142356872558594,0.00041484832763671875,0.0005574226379394531,0.0007746219635009766,0.002941131591796875,0.003039836883544922,0.0031104087829589844
0.00013494491577148438,0.00016069412231445312,0.00020384788513183594,0.00032019615173339844,0.0004146099090576172,0.0005161762237548828,0.0007600784301757812,0.0029039382934570312,0.002994060516357422,0.0031404495239257812
0.00013399124145507812,0.00016069412231445312,0.00020575523376464844,0.0003170967102050781,0.0004124641418457031,0.0005202293395996094,0.0007672309875488281,0.002897024154663086,0.003102540969848633,0.0031425952911376953
0.0001366138458251953,0.00015997886657714844,0.0002033710479736328,0.0003204345703125,0.0004100799560546875,0.0005161762237548828,0.0007569789886474609,0.0029113292694091797,0.003130197525024414,0.0031557083129882812
0.00013589859008789062,0.00016236305236816406,0.00020265579223632812,0.00031304359436035156,0.0004138946533203125,0.0005235671997070312,0.0007677078247070312,0.003032207489013672,0.0030417442321777344,0.0031156539916992188
0.0001354217529296875,0.0001595020294189453,0.00022125244140625,0.00031495094299316406,0.00041794776916503906,0.0005159378051757812,0.0007665157318115234,0.002956867218017578,0.0030760765075683594,0.003159761428833008
0.00013184547424316406,0.0001800060272216797,0.0002040863037109375,0.0003135204315185547,0.00040841102600097656,0.0005183219909667969,0.0007700920104980469,0.0029785633087158203,0.0031909942626953125,0.003198385238647461
0.0001456737518310547,0.00016951560974121094,0.0002028942108154297,0.0003039836883544922,0.0004069805145263672,0.0005288124084472656,0.0007913112640380859,0.0031409263610839844,0.003167867660522461,0.0032014846801757812
0.0001304149627685547,0.00015687942504882812,0.00020384788513183594,0.00030732154846191406,0.0004067420959472656,0.0005319118499755859,0.0007824897766113281,0.0029451847076416016,0.0031299591064453125,0.0031108856201171875
0.00012993812561035156,0.00015544891357421875,0.00019931793212890625,0.0003025531768798828,0.00041413307189941406,0.0005285739898681641,0.0007486343383789062,0.002763509750366211,0.0030388832092285156,0.003192424774169922
0.00012993812561035156,0.0001575946807861328,0.00019931793212890625,0.00030159950256347656,0.0004048347473144531,0.0005109310150146484,0.0007693767547607422,0.0028753280639648438,0.0030333995819091797,0.0031747817993164062
0.00012946128845214844,0.000156402587890625,0.0002143383026123047,0.0003154277801513672,0.0004146099090576172,0.0005314350128173828,0.0007710456848144531,0.002808094024658203,0.003115415573120117,0.003112316131591797
0.00012993812561035156,0.0001556873321533203,0.0001900196075439453,0.0002994537353515625,0.0004019737243652344,0.0005395412445068359,0.0007722377777099609,0.002856731414794922,0.0030624866485595703,0.003076791763305664
0.00012946128845214844,0.00015687942504882812,0.0001926422119140625,0.00031375885009765625,0.0004088878631591797,0.0005395412445068359,0.0007648468017578125,0.0029311180114746094,0.003122091293334961,0.003192424774169922
0.00013113021850585938,0.0001628398895263672,0.00019621849060058594,0.0003333091735839844,0.0004119873046875,0.0005257129669189453,0.000759124755859375,0.002897024154663086,0.0030791759490966797,0.0030603408813476562
0.00013065338134765625,0.00016021728515625,0.0001933574676513672,0.0003027915954589844,0.00041961669921875,0.000518798828125,0.0007662773132324219,0.0028901100158691406,0.003037691116333008,0.0032167434692382812
0.00011920928955078125,0.00015807151794433594,0.0001926422119140625,0.0003154277801513672,0.000408172607421875,0.0005042552947998047,0.0007541179656982422,0.0028450489044189453,0.003082752227783203,0.003177642822265625
0.00013113021850585938,0.0001583099365234375,0.00019121170043945312,0.00031280517578125,0.0004146099090576172,0.0005328655242919922,0.0007615089416503906,0.0030908584594726562,0.003095865249633789,0.0031061172485351562
0.00011897087097167969,0.00015974044799804688,0.0001785755157470703,0.00030231475830078125,0.0004036426544189453,0.0005209445953369141,0.0007522106170654297,0.0029320716857910156,0.0031473636627197266,0.0031380653381347656
0.00013065338134765625,0.00015807151794433594,0.00019431114196777344,0.00030159950256347656,0.00042438507080078125,0.0005090236663818359,0.0007488727569580078,0.0028929710388183594,0.003043651580810547,0.003157377243041992
0.00011968612670898438,0.00018024444580078125,0.00017499923706054688,0.0003216266632080078,0.0004124641418457031,0.0005381107330322266,0.0007674694061279297,0.0028808116912841797,0.0032167434692382812,0.0031588077545166016
0.00017118453979492188,0.0001595020294189453,0.0001723766326904297,0.00030994415283203125,0.0004210472106933594,0.0005118846893310547,0.0007622241973876953,0.0028214454650878906,0.0031948089599609375,0.003113269805908203
